isin,time,yield,vol
PIBL1221J427,3:59:09 PM,1.605,2.151
PIBL1221J427,3:59:02 PM,1.625,20
PIBL1221A024,3:58:53 PM,1.0925,1.0045
PIBD2540I116,3:57:02 PM,5.065,200
PIBL1221J436,3:55:44 PM,1.6,0.2
PIBL1221D174,3:55:38 PM,1.385,1.2
PIBL1221B087,3:55:13 PM,1.385,0.9
PIBL1221H321,3:55:07 PM,1.585,10
PIBD1027E617,3:55:07 PM,3.97,50
PIID0324C115,3:55:02 PM,2.48,68
PIBD0523C752,3:54:50 PM,2.05,6.3
PIBL1221H321,3:54:14 PM,1.585,10
PIID0525H130,3:53:33 PM,3.165,15
PIBD0728D649,3:52:50 PM,4.325,10.9
PIBD1022G545,3:52:47 PM,1.2,3
PIBL1221J436,3:50:00 PM,1.6,3.03
PIBL1221A042,3:49:55 PM,1.1255,10.02
PIBL1221E182,3:48:45 PM,1.49,50
PIID2537J015,3:45:56 PM,5,2
PIBD2540I116,3:40:49 PM,5.085,5
PIBD2540I116,3:40:41 PM,5.1,5
PIBL1221C120,3:39:27 PM,1.4,20
PIBL1221D165,3:39:13 PM,1.38,1.5
PIBD0728H654,3:39:08 PM,4.36,3
PIBL1221C102,3:38:17 PM,1.39,10
PIBL1221B087,3:35:27 PM,1.395,30.8
PIID0324C115,3:34:41 PM,2.575,0.045
PIBL1221A042,3:34:38 PM,1.125,2.7
PIBL1221A042,3:34:37 PM,1.125,23.61
PIID1026I057,3:34:03 PM,3.7,3
PIBL1221D147,3:32:47 PM,1.395,6.971
PIBD0526D772,3:31:27 PM,3.73,150
PIBL1221E208,3:30:31 PM,1.51,50
PIBL1221E191,3:30:13 PM,1.505,100
PIBL1221E208,3:29:48 PM,1.52,100
PIBL1221E208,3:29:43 PM,1.51,50
PIBL1221E191,3:29:32 PM,1.505,100
PIBL1221J436,3:28:28 PM,1.595,1.21
PIBL1221E217,3:28:23 PM,1.5,0.206
PIBD1031G662,3:25:59 PM,4.85,44.242
PIBL1221A024,3:23:29 PM,1.1325,18.03
PIBL1221J427,3:22:23 PM,1.605,3.153
PIBL1221A015,3:21:21 PM,1.15,5.87
PIBL1221J436,3:20:31 PM,1.6,29.02
PIBL1221J436,3:20:25 PM,1.6,1.58
PIBL1221F234,3:20:25 PM,1.525,8
PIBL1221J436,3:20:16 PM,1.6,1.95
PIBL1221J436,3:20:07 PM,1.6,3.07
PIBL1221A024,3:19:46 PM,1.1325,0.901
PIBL1221D174,3:17:56 PM,1.385,5.09
PIBL1221A042,3:17:55 PM,1.13,3.7
PIBL1221D174,3:17:50 PM,1.385,2
PIBL1221D174,3:17:22 PM,1.385,21.84
PIBL1221D174,3:17:17 PM,1.385,0.51
PIBL1221D174,3:17:11 PM,1.385,1
PIBL1221E208,3:16:17 PM,1.52,50
PIBL1221A024,3:15:37 PM,1.1325,10.017
PIBL1221E208,3:14:48 PM,1.52,200
PIBL1220L480,3:14:29 PM,1.1,0.101
PIBD2540I116,3:14:12 PM,5.07,100
PIBL1221A042,3:14:01 PM,1.1255,21.3
PIBL1221A042,3:13:53 PM,1.1255,1
PIBL1221A042,3:13:48 PM,1.1255,0.5
PIBL1221A042,3:13:22 PM,1.125,0.5
PIBL1221A042,3:12:54 PM,1.1255,1
PIBL1221A042,3:12:45 PM,1.1255,16.23
PIBL0621F030,3:12:40 PM,1.075,3.57
PIBL1221A042,3:12:36 PM,1.1255,1
PIBL1221A042,3:12:28 PM,1.1255,18.5
PIBL1221A042,3:12:19 PM,1.1255,0.5
PIBD0728D649,3:11:17 PM,4.325,4
PIID2537J015,3:08:58 PM,5.13,4
PIBL1221J418,3:08:08 PM,1.592,0.3
PIBD0322G247,3:07:42 PM,1.65,150
PIBL1221J418,3:07:33 PM,1.592,0.2
PIBD2540I116,3:06:52 PM,5.0725,300
PIBL1221E182,3:06:41 PM,1.505,300
PIBL1221D174,3:06:41 PM,1.385,1.5
PIID2537J015,3:06:35 PM,5.2,1.7
PIBD0728D649,3:06:21 PM,4.3,100
PIBD1025I608,3:05:18 PM,3.3,0.3
PIBL1220K463,3:04:41 PM,1.06,100
PIBD1022G545,3:04:25 PM,1.2,3.721
PIBL1221E217,3:03:13 PM,1.5,1.098
PIBL1221C120,3:02:14 PM,1.395,120.52
PIBL1221C120,3:02:12 PM,1.395,22.59
PIBL1221C120,3:02:09 PM,1.395,10.05
PIBL1221C120,3:02:07 PM,1.395,27.52
PIBD1031G662,3:02:05 PM,4.85,52.421
PIBL1221B050,3:00:47 PM,1.21,3.177
PIBL1221D156,3:00:09 PM,1.398,1
PIBD2540I116,2:59:35 PM,5.08,50
PIBL1221J427,2:58:56 PM,1.605,0.562
PIBL1221E217,2:57:58 PM,1.5,0.854
PIBL1221A024,2:56:12 PM,1.1325,0.505
PIBL1221J436,2:55:02 PM,1.6,0.506
PIBL1221D156,2:54:15 PM,1.398,5.75
PIID0525H130,2:53:04 PM,3.185,50
PIID0324C115,2:52:25 PM,2.55,1
PIBL1221E191,2:52:23 PM,1.515,100
PIBL1221E191,2:52:21 PM,1.515,100
PIBL1221E191,2:52:21 PM,1.515,300
PIID0525H130,2:51:57 PM,3.125,0.5
PIBL1221B050,2:51:32 PM,1.21,1.011
PIID0525H130,2:51:30 PM,3.185,100
PIID0525H130,2:51:17 PM,3.185,100
PIID0324C115,2:51:09 PM,2.5,99.85
PIBL1221B050,2:49:58 PM,1.21,25.046
PIBL1221B069,2:48:56 PM,1.25,0.462
PIBL1220K472,2:48:34 PM,1.085,0.3
PIID2537J015,2:48:33 PM,5.15,4.1
PIBD0728D649,2:48:04 PM,4.3885,7
PIBL1221J436,2:48:02 PM,1.595,1.5
PIBL1221J427,2:47:37 PM,1.605,2.04
PIBL1221A033,2:46:46 PM,1.125,49.6
PIBL1221D147,2:45:28 PM,1.395,12
PIBL1221A015,2:45:03 PM,1.12,1
PIBL1220K445,2:45:01 PM,1.05,5
PIBL1221A042,2:43:58 PM,1.125,3
PIBL1221D165,2:42:49 PM,1.4,1.5
PIBD0728H654,2:41:49 PM,4.4,15
PIBL1220K445,2:41:02 PM,1.05,4
PIBL1221E191,2:40:44 PM,1.505,7
PIBL1220K445,2:40:27 PM,1.05,6
PIBL1221C111,2:40:26 PM,1.38,1
PIBD1022G545,2:40:09 PM,1.3,3.721
PIBL1221A024,2:40:07 PM,1.1,7
PIBL1221E217,2:39:50 PM,1.505,1.9
PIBD0728H654,2:39:47 PM,4.5,3
PIBL1220K463,2:38:18 PM,1.055,1.379
PIBL1221J436,2:37:54 PM,1.595,100
PIBL1221C102,2:37:43 PM,1.39,7.5
PIBL1221B050,2:36:39 PM,1.2,7.6
PIID0525H130,2:35:53 PM,3.125,2
PIID0525H130,2:35:51 PM,3.125,1
PIBD2535L086,2:35:28 PM,5.1425,82
PIBL1221B050,2:34:52 PM,1.225,4.2
PIBD0728H654,2:34:26 PM,4.4,25
PIBL1221J427,2:33:41 PM,1.605,10.243
PIBL1221E191,2:33:10 PM,1.505,0.6
