isin,time,yield,vol
PIBD0526D772,3:59:48 PM,3.695,50
PIID0324C115,3:59:04 PM,2.36,10
PIBD0526D772,3:58:38 PM,3.615,30
PIBD1027E617,3:58:18 PM,4,5
PIBD1030G655,3:57:33 PM,4.75,50
PIBD1027E617,3:57:32 PM,4,10
PIID0525H130,3:57:06 PM,2.87,90
PIID0524C129,3:56:24 PM,2.8,0.3
PIID0525H130,3:54:57 PM,2.925,62.5
PIBL1221A024,3:52:18 PM,1.09,5
PIID0525H130,3:50:43 PM,3,50
PIBL1221C120,3:49:14 PM,1.395,0.205
PIBL1221A015,3:47:47 PM,1.1,56.36
PIBD1031G662,3:47:03 PM,4.93,0.42
PIBD1022G545,3:46:53 PM,1.2,0.673275
PIBL1220K463,3:46:22 PM,1.07,10
PIBL1221E208,3:45:43 PM,1.5,0.419
PIBL1220L499,3:45:18 PM,1.075,1.505
PIBL1221A015,3:45:10 PM,1.0875,2.183
PIID1023H046,3:42:29 PM,2.3,2.5
PIBL1221C111,3:42:05 PM,1.39,10
PIBL1221A024,3:41:27 PM,1.09,30
PIBD1028C635,3:40:41 PM,4.4,30.2
PIBL1221B069,3:40:26 PM,1.26,14
PIBD1028C635,3:40:17 PM,4.65,25
PIID2032C014,3:39:20 PM,5.1,0.5
PIBD1021K551,3:38:18 PM,1.175,50
PIBD1031G662,3:37:37 PM,4.93,12.43
PIBD1031G662,3:37:27 PM,4.93,14
PIBD1031G662,3:36:44 PM,4.93,0.41
PIBD1031G662,3:36:23 PM,4.93,4.43
PIBD1031G662,3:36:08 PM,4.93,13.85
PIBD1031G662,3:34:32 PM,4.93,106.46
PIBD0522A747,3:33:51 PM,1.21,47.615
PIBL1221A015,3:33:39 PM,1.085,0.822
PIBD1031G662,3:33:14 PM,4.93,3.71
PIBD1031G662,3:33:11 PM,4.93,9.29
PIBL1220K445,3:31:24 PM,1.065,20
PIBD1031G662,3:30:40 PM,4.95,100
PIID0324C115,3:30:35 PM,2.4,2.5
PIBD1021K551,3:30:07 PM,1.175,3
PIBD2540I116,3:29:47 PM,5,0.307
PIBD2540I116,3:29:36 PM,5,0.693
PIBL1221C120,3:29:05 PM,1.3951,5.02
PIBL1221J418,3:28:20 PM,1.585,19.72
PIBD1031G662,3:27:59 PM,4.9575,100
PIBD1021K551,3:27:48 PM,1.3,50
PIBD1027E617,3:26:52 PM,4.25,25
PIBL1221A024,3:23:40 PM,1.09,0.546
PIBD0728D649,3:23:30 PM,4.43,50
PIBL1221D147,3:22:48 PM,1.387,5
PIBL1221E208,3:22:14 PM,1.5,1.087
PIBL1221J418,3:20:59 PM,1.58,150
PIBL1221D156,3:20:23 PM,1.39,8
PIBL1221B078,3:19:08 PM,1.34,2
PIBL1221J418,3:17:53 PM,1.58,3.2
PIBL1221A042,3:16:38 PM,1.115,2.421
PIBL1221D156,3:15:59 PM,1.39,1.01
PIBL1221A015,3:15:48 PM,1.105,0.5
PIBL1221D156,3:15:47 PM,1.39,2.03
PIBL1221A015,3:15:46 PM,1.105,0.5
PIBL1221D156,3:15:09 PM,1.39,5.55
PIBL1221D156,3:15:05 PM,1.39,1.2
PIBL1221D156,3:15:02 PM,1.39,0.4
PIBD0728D649,3:14:59 PM,4.4,50
PIBL1221D156,3:14:57 PM,1.39,1
PIBD0728D649,3:14:55 PM,4.4,50
PIBL1221D156,3:14:47 PM,1.39,10.51
PIBD0728D649,3:14:29 PM,4.4,50
PIBL0621F021,3:14:21 PM,1.05,8.16
PIBD1031G662,3:13:16 PM,4.955,50
PIBL1221A024,3:12:14 PM,1.09,20.28
PIBL1220K463,3:11:37 PM,1.071,10.01
PIBL1221A024,3:11:31 PM,1.09,15.49
PIBL1221A024,3:11:27 PM,1.09,1
PIBL1221A024,3:11:24 PM,1.09,1
PIBL1221A024,3:11:19 PM,1.09,0.5
PIBL1221A024,3:11:15 PM,1.09,1
PIBD0726B627,3:08:56 PM,3.41,1.15
PIBL1221E217,3:07:01 PM,1.5,0.7
PIBL1221D156,3:06:53 PM,1.395,200
PIBD2031G171,3:04:01 PM,4.9,2.9
PIBL1221D147,3:03:55 PM,1.395,2.311
PIID0522L114,3:03:19 PM,1.91,2.37
PIBL1220L499,3:02:29 PM,1.08,0.8
PIBL1220L499,3:02:28 PM,1.08,0.5
PIBL1220K472,3:01:15 PM,1.08,91.372
PIBL1221B078,2:59:31 PM,1.335,0.619
PIBL1221E208,2:59:29 PM,1.5,1.4
PIBL0621F021,2:58:16 PM,1.08,4.024
PIID0524C129,2:57:17 PM,2.475,0.25
PIID0522L114,2:57:12 PM,1.9025,200
PIBL1221C120,2:56:36 PM,1.3952,3.4
PIBL1221C095,2:55:24 PM,1.35,1
PIBL1221C095,2:55:22 PM,1.35,2
PIID0522L114,2:54:39 PM,1.95,100
PIBL1221J418,2:52:18 PM,1.585,9.6
PIBL1221A015,2:51:42 PM,1.091,9.9
PIBL1221B078,2:49:43 PM,1.34,1
PIBL1220L499,2:49:42 PM,1.08,1.41
PIBL1220L499,2:49:40 PM,1.08,0.5
PIBL1221C120,2:49:39 PM,1.395,15.863
PIBL1221C095,2:49:38 PM,1.35,5.5
PIBL1221F234,2:48:35 PM,1.55,30
PIBD1031G662,2:47:52 PM,4.925,10
PIBL1221D147,2:47:14 PM,1.385,0.55
PIBL0621F021,2:47:03 PM,1.05,20.52
PIID0324C115,2:44:47 PM,2.4,62.5
PIBL1221A033,2:44:28 PM,1.199,50
PIBL1221A042,2:43:14 PM,1.115,1.714
PIBL1220J438,2:43:09 PM,1.05,2
PIBL1221B078,2:42:04 PM,1.34,61.452
PIBL1220J438,2:40:24 PM,1.05,20.9
PIBL1220J438,2:40:23 PM,1.05,16.4
PIBL1220L499,2:40:19 PM,1.08,0.5
PIBL1220L499,2:40:17 PM,1.08,0.5
PIBD1022L585,2:40:03 PM,1.95,17.38
PIBL1221F225,2:39:02 PM,1.5,1.2
PIBL1221B078,2:38:23 PM,1.34,10
PIBL1221A024,2:34:08 PM,1.09,0.5
PIBL1221B069,2:33:17 PM,1.26,350
PIBL1221C120,2:33:09 PM,1.395,6.484
PIBL1220K463,2:33:03 PM,1.07,1
PIBL1221B087,2:33:01 PM,1.35,1
PIBL1221C120,2:32:50 PM,1.3952,6
PIBD0523C752,2:32:24 PM,1.9775,8
PIBL1221A024,2:30:46 PM,1.09,25.239
PIBL1220L499,2:30:15 PM,1.075,3
PIBL1220K463,2:29:50 PM,1.07,3.193
PIBL1221C120,2:29:06 PM,1.3951,1.21
PIID2537J015,2:27:39 PM,5.3,0.511
PIBL1220K463,2:27:31 PM,1.07,1
PIBL1220L499,2:27:30 PM,1.08,1
PIBL1220K472,2:27:25 PM,1.06,2.43
PIBL1220L499,2:25:35 PM,1.075,4
PIBL1221J409,2:25:19 PM,1.585,1.01
PIBL1221J409,2:24:51 PM,1.585,35.3
PIBL1221B078,2:24:45 PM,1.335,1.537
