isin,time,yield,vol
PIBD0526D772,3:57:23 PM,4.035,8
PIBL1221F234,3:51:24 PM,1.425,6.04
PIBD2535L086,3:47:46 PM,5.25,3.15
PIID0527L140,3:46:07 PM,4.57,0.04
PIBD2023J068,3:44:44 PM,2.85,0.35
PIBL1221F225,3:44:20 PM,1.43,12.14
PIBD2022C021,3:43:48 PM,1.58,0.18
PIBD0728D649,3:40:51 PM,4.3,250
PIBD0728D649,3:40:31 PM,4.3,50
PIBL1221C102,3:40:09 PM,1.17,0.4
PIBL1221L488,3:39:24 PM,1.62,1.012
PIBD0728D649,3:38:34 PM,4.3,100
PIBD0728D649,3:38:09 PM,4.3,50
PIBL1221E217,3:34:32 PM,1.445,200
PIID0527L140,3:34:27 PM,4.555,50
PIBL1221E217,3:34:10 PM,1.445,400
PIBL1221E191,3:33:59 PM,1.44,22
PIBL1221B069,3:33:29 PM,1.135,13.124
PIBL1221B069,3:33:14 PM,1.135,3.005
PIBL1221C102,3:32:57 PM,1.15,600
PIID0525H130,3:32:42 PM,3.735,200
PIID0525H130,3:32:40 PM,3.735,56
PIBL1221F225,3:31:58 PM,1.44,0.503
PIID0525H130,3:30:44 PM,3.735,89.8
PIID0525H130,3:30:11 PM,3.735,127
PIID0525H130,3:30:03 PM,3.625,1.933
PIBL1221A033,3:26:31 PM,1.05,1.001
PIBL1221F234,3:24:21 PM,1.425,0.5
PIID0527L140,3:23:00 PM,4.56,20
PIBL1221F225,3:22:23 PM,1.44,3
PIID0525H130,3:21:32 PM,3.77,480
PIBL1221B069,3:19:52 PM,1.14,2
PIID0525H130,3:19:51 PM,3.75,497
PIID1527C023,3:19:28 PM,4.475,0.3
PIID0525H130,3:19:28 PM,3.6,500
PIID0525H130,3:17:45 PM,3.635,700
PIBL1221A024,3:15:46 PM,1.125,4.008
PIBL1220L505,3:15:10 PM,1.1,7.726
PIBL1221B069,3:14:46 PM,1.135,200
PIBL1221B069,3:14:45 PM,1.14,200
PIBL1221E208,3:12:38 PM,1.445,3
PIID0525H130,3:09:52 PM,3.61,1
PIID0324C115,3:08:46 PM,2.925,3
PIBD1031G662,3:08:40 PM,4.935,"1,000.00"
PIBL1221F225,3:05:24 PM,1.43,0.5
PIBL1221F225,3:05:21 PM,1.43,1.51
PIBL1221F225,3:05:16 PM,1.43,10.11
PIBL1221B050,3:04:54 PM,1.1,15.018
PIBL1221C095,3:02:23 PM,1.165,4
PIBL1221C095,3:02:13 PM,1.165,0.5
PIBL1221C095,3:02:02 PM,1.165,5
PIBL1221E182,3:00:27 PM,1.4,0.1
PIID0522L114,2:59:51 PM,2.1,1
PIBD0526D772,2:58:49 PM,4.04,1
PIBL1221E191,2:57:45 PM,1.44,3.722
PIBD0526D772,2:57:19 PM,4.095,25
PIID0527L140,2:54:18 PM,4.55,100
PIID0527L140,2:53:41 PM,4.55,200
PIID0323B101,2:53:35 PM,2.175,1
PIBL1221A042,2:52:53 PM,1.125,56
PIBL1221D165,2:52:38 PM,1.37,1
PIID0527L140,2:52:14 PM,4.535,20
PIID0527L140,2:49:42 PM,4.55,200
PIBL1221E191,2:49:31 PM,1.44,100.6
PIID0527L140,2:48:47 PM,4.55,300
PIID0324C115,2:48:07 PM,2.825,11.3
PIID0324C115,2:47:44 PM,2.825,14.42
PIID0527L140,2:47:29 PM,4.55,150
PIID0324C115,2:47:06 PM,2.825,0.43
PIID0324C115,2:46:40 PM,2.825,4.78
PIBL1221C095,2:46:27 PM,1.15,10.6
PIID0324C115,2:46:07 PM,2.825,15.85
PIID0324C115,2:45:42 PM,2.825,99.56
PIID0527L140,2:45:22 PM,4.55,100
PIID0527L140,2:45:13 PM,4.55,100
PIID0527L140,2:44:58 PM,4.555,50
PIID0527L140,2:44:44 PM,4.55,50
PIID0324C115,2:44:18 PM,2.825,9.53
PIID0324C115,2:44:17 PM,2.825,3.76
PIID0527L140,2:43:52 PM,4.565,50
PIID0527L140,2:43:30 PM,4.565,50
PIID0324C115,2:42:59 PM,2.825,0.37
PIID0522L114,2:42:29 PM,2.1,6.35
PIID0522L114,2:41:48 PM,2.1,8.11
PIBL1221E208,2:41:13 PM,1.445,10.041
PIID0522L114,2:40:31 PM,2.1,0.24
PIID0522L114,2:40:02 PM,2.1,2.69
PIID0522L114,2:39:45 PM,2.1,8.92
PIBL1221D165,2:39:37 PM,1.3851,30
PIBL1221E217,2:39:35 PM,1.445,1.12
PIID0522L114,2:38:45 PM,2.1,56
PIID0522L114,2:38:12 PM,2.1,5.36
PIID0522L114,2:37:55 PM,2.1,2.12
PIID0522L114,2:37:32 PM,2.1,0.21
PIBL1221B087,2:35:34 PM,1.15,2
PIBL1221D165,2:34:32 PM,1.4,5.09
PIBL1221G288,2:33:57 PM,1.495,10
PIBL1221B069,2:33:37 PM,1.145,4.48
PIBD0322G247,2:33:14 PM,1.75,250
PIBD2031G171,2:32:31 PM,4.95,7.5
PIID0527L140,2:30:41 PM,4.575,15
PIID0524C129,2:30:07 PM,2.94,0.25
PIBL1221A033,2:28:23 PM,1.035,4.025
PIBL1221F225,2:27:40 PM,1.44,1.38
PIBL1221E208,2:27:34 PM,1.445,5.023
PIBD0723D588,2:26:30 PM,2.475,5
PIBL1221B050,2:26:15 PM,1.1,2.51
PIBL1221F225,2:25:03 PM,1.445,2
PIBL1221E217,2:24:50 PM,1.425,0.7
PIID0527L140,2:24:26 PM,4.525,0.5
PIBL1221E217,2:24:24 PM,1.445,0.7
PIBL1221B050,2:23:44 PM,1.13,100
PIID0527L140,2:23:41 PM,4.575,11.5
PIBL1221I393,2:23:26 PM,1.55,10
PIBL1221A042,2:23:06 PM,1.12,100
PIID0323B101,2:22:51 PM,2.225,0.25
PIID0527L140,2:21:39 PM,4.575,200
PIBL1221B069,2:21:26 PM,1.03,7.2
PIBL1221B069,2:20:14 PM,1.14,0.1
PIID0527L140,2:20:07 PM,4.575,19
PIID0527L140,2:18:45 PM,4.575,100
PIBD0523C752,2:18:44 PM,2.375,1.65
PIBL1221B050,2:18:28 PM,1.1,200
PIBL1221F234,2:18:24 PM,1.425,10.04
PIBL1221F225,2:15:37 PM,1.445,3.52
PIBL1221C095,2:14:54 PM,1.165,7.5
PIBL1221F234,2:14:38 PM,1.425,5.02
PIID0522L114,2:14:06 PM,2.1,2
PIBL1221J409,2:13:48 PM,1.6,1.2
PIBL1221B069,2:12:58 PM,1.14,7.2
PIID0522L114,2:12:54 PM,2.15,1.41
PIBL1221A015,2:12:40 PM,1.05,0.6
PIBL1221B050,2:11:56 PM,1.1,10.012
PIBD0728D649,2:10:47 PM,4.3,2
PIBD1031G662,2:10:41 PM,4.9,2
PIID0522L114,2:10:13 PM,2.1,5
PIBL1221E217,2:08:39 PM,1.445,10.04
PIBL1221K461,2:08:14 PM,1.615,10.23
PIBL1221A033,2:04:57 PM,1.035,2.001
PIBD0522A747,2:04:48 PM,1.46,2.3
PIBL1221E217,2:04:47 PM,1.445,11.5
PIBL1221A042,2:03:41 PM,1.14,43.956
PIBL1221G304,2:01:30 PM,1.515,10
PIBL1221E217,2:01:05 PM,1.475,15
PIID0527L140,11:58:04 AM,4.58,1.1
PIBL1221C120,11:57:21 AM,1.2025,10
PIBL1221C095,11:57:14 AM,1.165,1.002
PIBL1221C120,11:57:02 AM,1.22,10
PIBL1221L488,11:57:01 AM,1.621,2
PIBL1221L488,11:56:59 AM,1.621,2
PIBL1221F225,11:56:04 AM,1.43,5.5
PIBL1221C095,11:55:57 AM,1.165,5.01
PIBL1221C095,11:55:53 AM,1.165,5
PIBL1221B069,11:52:06 AM,1.14,3
PIBL1221G304,11:51:34 AM,1.515,140
PIBD0724D595,11:50:14 AM,2.905,2.154
PIID0323B101,11:50:00 AM,2.175,5
PIBD2535I071,11:48:46 AM,5.05,5
PIBL1221B069,11:46:34 AM,1.14,3.582
PIBL1221B050,11:44:27 AM,1.1,69.0976
PIBL1221F225,11:44:05 AM,1.445,0.68
PIBL1221L488,11:44:05 AM,1.615,5.119
PIBL1221E191,11:41:22 AM,1.44,0.5
PIBL1221C120,11:41:09 AM,1.2,2.005
PIBL1221G297,11:40:31 AM,1.4755,18.12
PIID0522L114,11:40:30 AM,2.09,2
PIBD1022G545,11:39:50 AM,1.575,3
PIID0527L140,11:38:21 AM,4.58,4
PIBL1221C120,11:36:41 AM,1.225,10.965
PIBL1221B050,11:36:20 AM,1.1,53.3
PIBL1221G304,11:35:53 AM,1.495,7
PIBL1221H330,11:35:53 AM,1.5,4.5
PIBL1221C120,11:35:31 AM,1.2,14.322
PIBD0526D772,11:35:04 AM,4.025,1
PIBL1221C120,11:34:30 AM,1.2,3.008
PIBL1221C095,11:32:28 AM,1.1652,37.54
PIBL1221E208,11:30:55 AM,1.4,20.2
PIBL1221E208,11:29:49 AM,1.445,10.045
PIBL1221C095,11:29:45 AM,1.16,1.5
PIBL1221E208,11:28:20 AM,1.41,38.239
PIBL1221E208,11:28:12 AM,1.41,70.619
PIBL1221C120,11:27:26 AM,1.225,1.1
PIBL1221B069,11:26:50 AM,1.185,1.5
PIBL1221A015,11:26:40 AM,1.1,1.6
PIBL1221B050,11:26:31 AM,1.175,1.5
PIBL1221F225,11:24:48 AM,1.445,23.06
PIBL1221L488,11:24:27 AM,1.615,0.549
PIID1023H046,11:24:23 AM,2.9,5
PIBL1221L488,11:23:06 AM,1.62,1
