isin,time,yield,vol
PIBD0526D772,3:59:06 PM,4,50
PIBD1029A644,3:58:33 PM,4.4,50
PIBD0526D772,3:56:53 PM,3.975,100
PIBD0526D772,3:56:24 PM,3.975,100
PIBL1221C095,3:54:58 PM,1.165,0.54
PIBL1221B069,3:54:13 PM,1.14,1.001
PIBD0526D772,3:53:03 PM,3.971,50
PIBL1221B050,3:53:01 PM,1.135,5
PIBD0728H654,3:52:52 PM,4.2,50
PIBL1221B087,3:52:02 PM,1.16,10.7
PIBL1221C095,3:51:36 PM,1.165,50
PIBL1221F225,3:50:39 PM,1.4425,5.02
PIBL1221F225,3:50:32 PM,1.4425,3.52
PIBL1221I393,3:50:21 PM,1.535,3
PIBL1221C095,3:49:44 PM,1.16,4.01
PIBL1221C095,3:49:12 PM,1.16,4.01
PIBL1221C095,3:49:05 PM,1.16,21
PIBL1221C095,3:49:01 PM,1.16,5.04
PIID1526J019,3:45:01 PM,4.28,0.5
PIBD0728D649,3:43:34 PM,4.125,50
PIBL1221L488,3:42:48 PM,1.615,0.205
PIBL1221C095,3:41:14 PM,1.165,300
PIBL1221C120,3:40:12 PM,1.235,5.939
PIBL1221C111,3:37:44 PM,1.15,75
PIBL1221C095,3:35:55 PM,1.14,500
PIBD0526D772,3:35:53 PM,3.975,100
PIBL1221B087,3:34:52 PM,1.16,0.302
PIBL1221C102,3:34:09 PM,1.28,1.0175
PIBL1221B087,3:32:53 PM,1.155,0.7
PIID1023H046,3:32:48 PM,2.845,3.5
PIBL1221C095,3:32:38 PM,1.1655,26.358
PIID0323B101,3:32:38 PM,2.25,1
PIBL1221F225,3:31:57 PM,1.45,2.01
PIBL1221C095,3:31:37 PM,1.165,2.133
PIID0522L114,3:30:59 PM,2.19,3
PIBD0526D772,3:30:24 PM,3.975,1
PIBL1221K461,3:30:08 PM,1.6155,1.3
PIBL1221H321,3:29:46 PM,1.56,1
PIBL1221L488,3:25:16 PM,1.615,3.073
PIID0524C129,3:24:18 PM,2.975,30
PIID0524C129,3:24:15 PM,3,10
PIBL1221C095,3:23:57 PM,1.185,0.5
PIBD0526D772,3:23:27 PM,3.97,100
PIBL1221F225,3:23:16 PM,1.4675,0.33
PIID0525H130,3:22:19 PM,3.525,100
PIBL1221F225,3:22:15 PM,1.45,4.168
PIBD0526D772,3:20:47 PM,3.97,100
PIBD0526D772,3:20:42 PM,3.97,50
PIBL1221C095,3:20:06 PM,1.185,4.01
PIBL1221L488,3:20:00 PM,1.62,3.03
PIBL1221L488,3:19:58 PM,1.62,1.01
PIBL1221C095,3:19:43 PM,1.165,0.651
PIBL1221F225,3:19:33 PM,1.4425,3.02
PIBL1221F225,3:19:28 PM,1.4425,2.53
PIBL1221F225,3:19:12 PM,1.4425,10.05
PIBL1221F225,3:18:54 PM,1.4425,8.74
PIBL1221F225,3:18:44 PM,1.4425,2.82
PIBL1221E217,3:18:32 PM,1.445,3.015
PIBL1221F225,3:18:07 PM,1.4425,16
PIBD0526D772,3:18:04 PM,3.97,100
PIBD0526D772,3:17:59 PM,3.97,200
PIBL1221F225,3:17:52 PM,1.4425,2.05
PIBL1221F225,3:17:43 PM,1.4425,0.6
PIBD0526D772,3:17:36 PM,3.97,100
PIBL1221F225,3:17:32 PM,1.4425,1.2
PIBL1221F225,3:17:18 PM,1.4425,7.46
PIBD0526D772,3:17:11 PM,3.97,100
PIBL1221F225,3:17:08 PM,1.4425,0.91
PIBD0526D772,3:16:28 PM,3.97,50
PIBL1221B069,3:16:02 PM,1.13,12
PIBL1221F225,3:15:15 PM,1.4425,10.05
PIBL1221F225,3:15:10 PM,1.4425,1.5
PIBL1221F225,3:15:03 PM,1.4425,3.24
PIBL1221F225,3:14:55 PM,1.4425,2.08
PIBL1221F225,3:14:26 PM,1.4425,0.5
PIBL1221C095,3:12:45 PM,1.1655,5
PIBL1221C095,3:12:40 PM,1.1655,1
PIBL1221C095,3:12:32 PM,1.1655,4.4
PIBD0728D649,3:12:26 PM,4.125,50
PIBL1221C095,3:12:25 PM,1.1655,2
PIBL1221C095,3:11:47 PM,1.165,2
PIBL1221C095,3:11:14 PM,1.165,5.082
PIBL1221C095,3:10:57 PM,1.1655,0.83
PIBL1221C095,3:10:46 PM,1.1655,1
PIBL1221C095,3:10:41 PM,1.1655,15.14
PIBL1221C095,3:10:34 PM,1.1655,1
PIBL1221C095,3:10:27 PM,1.1655,0.5
PIID0522L114,3:10:27 PM,2.19,2
PIBD0522A747,3:07:18 PM,1.47,5.5
PIBL1221B069,3:06:47 PM,1.14,3.01
PIBD0526D772,3:05:18 PM,3.975,15
PIBL1221L488,3:05:07 PM,1.615,8.723
PIBL1221C095,3:04:22 PM,1.165,2.414
PIBL1221L488,3:03:45 PM,1.62,9.945
PIBL1221B050,3:03:28 PM,1.13,20
PIBD0526D772,3:03:22 PM,3.97,100
PIBD0526D772,3:03:10 PM,3.97,50
PIBL1221L488,3:02:42 PM,1.6151,1.01
PIBL1221B069,3:02:41 PM,1.14,2
PIBL1221L488,3:02:19 PM,1.615,2.318
PIBL1221B069,3:02:14 PM,1.13,50
PIBL1221K470,3:02:08 PM,1.615,0.5
PIBD0526D772,3:01:54 PM,3.98,30
PIBL1221F243,3:01:27 PM,1.435,6
PIBD0526D772,3:00:52 PM,3.97,50
PIID0525H130,2:58:21 PM,3.575,250
PIBL1221D174,2:58:19 PM,1.35,7.5
PIID0525H130,2:57:57 PM,3.625,10
PIBL1221C139,2:57:56 PM,1.2,2.1
PIBL1221J427,2:57:52 PM,1.6,3.9
PIID0525H130,2:57:49 PM,3.625,200
PIBL1221J418,2:57:22 PM,1.59,2
PIBL1221F225,2:56:20 PM,1.45,2.013
PIID0323B101,2:55:34 PM,2.205,2
PIBL1221L488,2:55:15 PM,1.615,0.513
PIBL1221L488,2:54:54 PM,1.615,8.723
PIBL1221E208,2:54:39 PM,1.445,3.3073
PIBL1221E191,2:52:21 PM,1.44,5.022
PIID0524C129,2:51:20 PM,2.975,220
PIBL1221E191,2:49:20 PM,1.445,1
PIID1023H046,2:48:48 PM,3,10
PIBL1221A033,2:48:19 PM,1.125,1.846
PIBL1221B087,2:46:02 PM,1.155,0.5
PIBL1221F225,2:45:26 PM,1.44,1
PIBL1221F225,2:44:54 PM,1.44,1.5
PIBL1221A024,2:44:43 PM,1.05,5.8291
PIBL1221C111,2:44:24 PM,1.2,0.101
PIBL1221L488,2:43:15 PM,1.62,0.51
PIBL1221D156,2:42:40 PM,1.375,1
PIBL1221F225,2:42:28 PM,1.44,10
PIBL1221B087,2:41:21 PM,1.16,2
PIBL1221D147,2:41:14 PM,1.325,1
PIBL1221C095,2:40:49 PM,1.165,3.597
PIID0324C115,2:40:41 PM,2.7,87
