isin,time,yield,vol
PIBL0621F030,2:23:11 PM,1.086,25
PIBL1221B069,2:21:39 PM,1.35,100
PIBL1221C120,2:21:30 PM,1.395,1.311
PIBL1221B069,2:21:15 PM,1.35,100
PIBL1221E182,2:20:35 PM,1.48,1.5
PIBL1221E208,2:20:34 PM,1.5,0.5
PIBL1221E208,2:20:33 PM,1.5,2.759
PIBL1221D147,2:20:01 PM,1.3875,2.498
PIBL1221B078,2:19:36 PM,1.385,400
PIID0524C129,2:19:12 PM,2.39,2
PIBL1221J409,2:18:45 PM,1.581,5.05
PIBL1221C139,2:16:25 PM,1.391,4.015
PIBL1221A015,2:16:00 PM,1.1,100
PIBL1221J409,2:15:30 PM,1.58,0.05
PIBL1221I357,2:15:04 PM,1.59,1.011
PIBL1221C111,2:14:53 PM,1.36,3
PIBL1221I357,2:14:34 PM,1.58,2.929
PIBL1221C120,2:14:26 PM,1.395,2.206
PIID0525H130,2:14:00 PM,2.9,0.594
PIBL1221C111,2:13:09 PM,1.375,3
PIBL1221A015,2:10:50 PM,1.1,1.6
PIBL1221J409,2:10:42 PM,1.581,0.5
PIBL1221D174,2:10:40 PM,1.45,0.503
PIBD2540I116,2:09:22 PM,4.99,7.3
PIBD2041G241,2:08:57 PM,5,10
PIBD2540I116,2:08:51 PM,5.025,10
PIBL1221I393,2:08:48 PM,1.586,0.63
PIBD0728D649,2:08:37 PM,4.33,1.28
PIBL1221I393,2:07:10 PM,1.586,8.74
PIBD1031G662,2:01:16 PM,4.875,200
PIBD1031G662,2:00:38 PM,4.9,5
PIBL1220J438,11:59:37 AM,1.0625,30
PIBL1221A015,11:59:31 AM,1.0865,1
PIBL1221A015,11:59:30 AM,1.0865,4.12
PIBL1221D147,11:59:28 AM,1.387,1
PIBL1220L499,11:58:55 AM,1.075,3
PIID0525H130,11:57:28 AM,2.88,0.3
PIBD0728H654,11:56:27 AM,4.28,10
PIID0525H130,11:55:36 AM,2.88,4.7
PIID0324C115,11:55:02 AM,2.275,0.6
PIID0525H130,11:54:43 AM,2.86,1.8
PIID0525H130,11:53:22 AM,2.86,15.03
PIBD0728D649,11:53:17 AM,4.335,50
PIBD0728D649,11:52:39 AM,4.335,100
PIID0524C129,11:52:36 AM,2.36,1
PIBD0728D649,11:52:26 AM,4.335,100
PIBL1220K472,11:51:59 AM,1.075,10.922
PIBD1031G662,11:51:02 AM,4.875,300
PIBD1031G662,11:49:08 AM,4.9,10
PIBD1029A644,11:46:39 AM,4.35,1.2
PIBD0526D772,11:45:59 AM,3.3475,1.2
PIID0524C129,11:45:11 AM,2.3,2.7
PIBD0323I252,11:44:48 AM,2.15,1
PIID0525H130,11:44:38 AM,2.825,255.525
PIID2032C014,11:44:17 AM,5.05,0.3
PIBL1221C095,11:43:26 AM,1.35,5
PIID0324C115,11:42:17 AM,2.385,3
PIBL1221J409,11:40:45 AM,1.582,2
PIID0525H130,11:40:09 AM,3.045,0.02
PIID0324C115,11:39:17 AM,2.385,0.045
PIBL1221D147,11:36:44 AM,1.3866,0.4
PIBL1221A015,11:36:06 AM,1.087,123.21
PIBD2033C206,11:35:55 AM,4.95,2
PIBD2041G241,11:34:23 AM,5.025,50
PIBL1221H312,11:34:19 AM,1.585,2
PIBL1221E217,11:34:02 AM,1.5,2
PIBL1220K463,11:33:50 AM,1.07,0.1
PIBL1221D147,11:32:11 AM,1.386,10.26
PIID0524C129,11:31:57 AM,2.26,13.6
PIBD2039A232,11:31:45 AM,5.0245,20
PIBL1221C120,11:31:28 AM,1.395,1.225
PIBD0728D649,11:28:44 AM,4.335,50
PIBD1031G662,11:28:39 AM,4.8605,3
PIBL1221B069,11:28:37 AM,1.37,233
PIID0525H130,11:28:30 AM,2.88,5
PIBL1221J409,11:27:27 AM,1.581,1.517
PIBL1221G297,11:25:37 AM,1.6,3.02
PIBD0526D772,11:24:49 AM,3.28,27
PIBD1031G662,11:24:25 AM,4.85,5.25
PIID0323B101,11:24:11 AM,1.9,2
PIBD0522A747,11:24:02 AM,1.2,4.35
PIBL1221B050,11:23:40 AM,1.25,1.26
PIBD0728D649,11:23:10 AM,4.275,5
PIBD0322G247,11:23:05 AM,1.6,2.5
PIBD2540I116,11:22:27 AM,4.95,6
PIID0525H130,11:20:57 AM,3,0.1
PIBD0728D649,11:19:25 AM,4.35,50
PIBD0728D649,11:18:34 AM,4.335,100
PIBD1025I608,11:18:18 AM,3,0.72
PIBD2540I116,11:17:22 AM,5.01,5.7
PIBL1221J409,11:17:19 AM,1.581,1
PIBL1220K463,11:17:16 AM,1.09,0.347
PIBD0728D649,11:16:46 AM,4.325,100
PIBL0621F030,11:16:45 AM,1.085,1
PIID0522L114,11:16:24 AM,1.8,200
PIID0323B101,11:16:22 AM,1.85,164
PIID0323B101,11:16:21 AM,1.85,500
PIBL1220L499,11:16:15 AM,1.075,1
PIBL1221A033,11:15:15 AM,1.09,0.302
PIBL1220K463,11:15:13 AM,1.07,0.5
PIBD1031G662,11:15:05 AM,4.9,90.7
PIBL1221J409,11:15:00 AM,1.581,3.1
PIBL1221A015,11:14:23 AM,1.0875,9.6
PIBL1221D147,11:14:07 AM,1.386,18.3
PIBL1221J409,11:13:59 AM,1.581,0.5
PIBD0728D649,11:13:52 AM,4.315,100
PIBD1030G655,11:13:49 AM,4.6,2.1
PIBD0728D649,11:13:30 AM,4.295,0.7
PIBD0728D649,11:13:15 AM,4.315,100
PIID2537J015,11:12:53 AM,5.025,50
PIBL1221J409,11:12:49 AM,1.581,2
PIBL1220K454,11:12:36 AM,1.09,9.847
PIBL1221E208,11:12:20 AM,1.5,12.39
PIBL1221A042,11:10:33 AM,1.115,15
PIBD2540I116,11:08:17 AM,5.025,250
PIBD2540I116,11:07:52 AM,5.025,250
PIBL1221J409,11:05:44 AM,1.581,40
PIBL1220K463,11:05:34 AM,1.0775,150
PIBD0728D649,11:04:43 AM,4.3,100
PIBD0728D649,11:04:38 AM,4.3,100
PIBD2540I116,11:04:21 AM,5.01,100
PIBD0728D649,11:02:28 AM,4.295,100
PIBD0728D649,11:02:07 AM,4.285,100
PIBD2039A232,11:01:47 AM,5.02,1
PIBL1221A015,11:01:29 AM,1.087,2
PIBD0728D649,11:01:02 AM,4.285,100
PIBL1220K463,11:01:02 AM,1.0775,150
PIID0522L114,11:00:58 AM,1.88,7.5
PIBL1221A015,11:00:44 AM,1.085,28.4641
PIBL1220K445,11:00:14 AM,1.075,600
PIBL1221J409,10:58:42 AM,1.581,0.5
PIBL1221J409,10:58:41 AM,1.581,0.3
PIBL1221J409,10:58:40 AM,1.581,0.2
PIBL1221J409,10:58:39 AM,1.581,0.5
PIID0323B101,10:57:58 AM,1.915,0.43
PIBL1221C120,10:57:09 AM,1.395,45.445
PIBD0728D649,10:56:55 AM,4.285,100
PIBL1221D147,10:54:48 AM,1.387,2
PIBD2540I116,10:54:41 AM,5.01,"1,200.00"
PIID1026I057,10:54:34 AM,3.38,0.51
PIBD0322G247,10:54:32 AM,1.55,1.9
PIID1026I057,10:52:59 AM,3.275,1.49
PIBL1221I393,10:52:28 AM,1.586,1.921
PIBL1221E191,10:52:08 AM,1.45,4.43
PIBL1220K445,10:51:38 AM,1.0775,115
PIBL1220K445,10:51:08 AM,1.0775,65
PIID1026I057,10:50:57 AM,3.38,14
PIBD0728H654,10:50:04 AM,4.25,1
PIBL1220K445,10:47:25 AM,1.0775,50
PIBD0728D649,10:46:36 AM,4.295,5.08
PIBD0725D618,10:45:34 AM,2.85,2.4
PIBL0621F030,10:45:31 AM,1.0855,3.281
PIBL1220K445,10:45:02 AM,1.05,9.03
PIBD2031G171,10:44:21 AM,4.79,1.4
PIBL1221D147,10:44:10 AM,1.387,11.5
PIBL1220L499,10:44:04 AM,1.076,1
PIBL1221A042,10:43:04 AM,1.115,0.5
PIBL1221A042,10:42:48 AM,1.115,2
PIBL1220K445,10:40:45 AM,1.09,0.7978
PIBD0728H654,10:40:01 AM,4.24,50
PIBD0728H654,10:39:24 AM,4.225,250
PIBL1221A024,10:39:22 AM,1.085,0.923
PIBL1221A015,10:37:53 AM,1.087,0.802
PIBL1220K445,10:33:25 AM,1.07,10.004
PIBL1221D147,10:30:13 AM,1.387,2
PIID1527C023,10:29:23 AM,3.465,7.38
PIBL1221B069,10:28:36 AM,1.25,5
PIBL1221J409,10:27:33 AM,1.581,3.03
PIBL0621F030,10:27:33 AM,1.085,1.001
PIBL1220K463,10:27:26 AM,1.07,10
PIBL1220K463,10:27:22 AM,1.07,1.24
PIBL1220K463,10:26:49 AM,1.07,10
PIID0324C115,10:23:54 AM,2.335,19.94
PIBL1221D147,10:23:50 AM,1.386,10.035
PIBD1022I570,10:20:10 AM,1.8332,70
PIBD1025I608,10:20:10 AM,2.95,50
PIID1026I057,10:20:08 AM,3.38,3.195
PIBD1025I608,10:19:33 AM,2.95,45
PIBD1025I608,10:18:59 AM,2.95,5
PIBD2535L086,10:18:05 AM,5.1,8
PIID0324C115,10:17:54 AM,2.375,8
PIBL1220K454,10:17:26 AM,1.06,1.0006
PIID0323B101,10:17:10 AM,1.92,15
PIBL1221C120,10:15:51 AM,1.395,4.036
PIBD1025I608,10:12:49 AM,2.95,50
PIBL1220K472,10:12:07 AM,1.07,1.3
PIBD1025I608,10:12:06 AM,2.95,50
PIBD0526D772,10:11:46 AM,3.28,7.107
PIBL1221A033,10:10:49 AM,1.125,384.51
PIBL1221A033,10:10:04 AM,1.125,384.51
PIBD0322G247,10:08:56 AM,1.595,1
PIID0522L114,10:08:48 AM,1.8375,1.6
PIBD0726B627,10:08:40 AM,3.2275,0.2
PIBL1221H312,10:05:24 AM,1.575,98.1
PIID0323B101,10:03:11 AM,1.92,3
PIBL1220L499,10:02:24 AM,1.075,0.2
PIBL1221B069,10:02:23 AM,1.25,8
PIBL1220K463,9:59:59 AM,1.07,15.1
PIBL1220K463,9:59:58 AM,1.07,20.2
PIBL1221B050,9:59:57 AM,1.25,148
PIBL1221J409,9:59:50 AM,1.581,2.03
PIID0324C115,9:58:50 AM,2.375,3
PIBD2041G241,9:57:33 AM,4.925,6
PIBL1221G279,9:56:34 AM,1.5,1.3
PIBL1220K472,9:45:58 AM,1.06,5.374
PIBL1221A042,9:43:42 AM,1.115,3.007
PIBL1220J438,9:40:18 AM,1.05,50.02
PIBL1221H312,9:37:59 AM,1.6,100
PIBL1221I393,9:32:44 AM,1.586,1.011
PIBL1221D147,9:30:03 AM,1.386,100
PIBL1220K454,9:28:29 AM,1.1,1.2
PIBD0724D595,9:16:17 AM,2.55,2.8
PIBD0724D595,9:14:57 AM,2.55,2.8
PIBD0728H654,8:37:18 AM,4.26,19
PIBD0728H654,8:35:00 AM,4.23,31
