isin,time,yield,vol
PIBD0526D772,3:59:12 PM,4.2485,100
PIBL1221J436,3:56:57 PM,1.605,63.5
PIBL1221D174,3:55:44 PM,1.4,0.25
PIBD1031G662,3:54:03 PM,5.2,50
PIBD2041G241,3:52:56 PM,5.1,1
PIBL1221B069,3:50:29 PM,1.14,5.01
PIBL1221B069,3:50:23 PM,1.14,5.01
PIBL1221E191,3:50:04 PM,1.41,2.01
PIID0323B101,3:48:17 PM,2.225,2.5
PIBL1221K452,3:47:59 PM,1.6105,2.23
PIBL1221E191,3:47:51 PM,1.41,1
PIBL1221K452,3:47:41 PM,1.6105,15.17
PIBL1221E191,3:47:31 PM,1.41,10.05
PIBL1221E191,3:47:25 PM,1.41,0.5
PIBL1221K452,3:47:20 PM,1.6105,12.14
PIBL1221K443,3:46:57 PM,1.605,3
PIBL1221E191,3:42:10 PM,1.3955,5.087
PIBL1221E191,3:41:44 PM,1.3955,0.816
PIID0324C115,3:41:41 PM,2.7275,30
PIBL1221E191,3:41:05 PM,1.415,1
PIID0324C115,3:40:40 PM,2.625,7.8
PIBL1221E191,3:39:11 PM,1.415,0.15
PIID0324C115,3:39:09 PM,2.74,0.01
PIBL1221I357,3:37:56 PM,1.54,30
PIBL1221I357,3:36:54 PM,1.55,30
PIID0525H130,3:36:05 PM,3.55,0.005
PIBD0522A747,3:35:28 PM,1.49,1
PIBL1221B069,3:32:16 PM,1.135,3.322
PIBL1221A015,3:32:10 PM,1.115,200
PIBD2540I116,3:29:45 PM,5.1,2.4
PIBL1221C102,3:28:48 PM,1.3,0.5
PIBL1221E182,3:27:53 PM,1.403,30
PIBL1221C102,3:26:12 PM,1.3,22
PIID0324C115,3:24:58 PM,2.725,50
PIBD1031G662,3:23:50 PM,5.195,30
PIBD1031G662,3:23:38 PM,5.195,30
PIBD1031G662,3:23:31 PM,5.195,10
PIBD1031G662,3:23:26 PM,5.195,30
PIBL1221A024,3:21:17 PM,1.0895,1.503
PIBL1221E191,3:19:46 PM,1.415,50
PIBL1221E191,3:18:33 PM,1.3955,1.005
PIBL1221E191,3:17:53 PM,1.3955,1.005
PIBL1221J427,3:17:51 PM,1.625,200
PIBD0724D595,3:17:45 PM,2.7,0.5
PIBL1220L480,3:17:22 PM,1.03,8.9
PIBL1221E191,3:17:17 PM,1.3955,1.507
PIBL1221B069,3:16:47 PM,1.14,8
PIBL1221K452,3:16:31 PM,1.6105,1.01
PIBL1221E191,3:16:26 PM,1.3955,1.507
PIBL1221B069,3:15:41 PM,1.135,0.302
PIBL1221K452,3:15:40 PM,1.6105,1.02
PIBL1221K452,3:15:34 PM,1.6105,5.52
PIBL1221K452,3:15:27 PM,1.6105,1.01
PIBL1221K452,3:15:25 PM,1.595,35.441
PIBL1221K452,3:15:19 PM,1.6105,15.17
PIBL1221K452,3:15:13 PM,1.6105,1.54
PIID0522L114,3:15:13 PM,2.15,4
PIBL1221A024,3:15:02 PM,1.0895,210
PIBL1221E191,3:15:01 PM,1.41,1
PIBL1221B069,3:14:46 PM,1.135,2.536
PIBL1221K452,3:14:17 PM,1.6105,8.19
PIBL1221E182,3:14:10 PM,1.4025,5
PIBL1221E182,3:14:09 PM,1.4025,5
PIBL1221E182,3:14:08 PM,1.4025,5
PIBL1221K443,3:14:07 PM,1.605,5.105
PIID1023H046,3:14:06 PM,2.35,0.5
PIBL1221K452,3:14:06 PM,1.61,20
PIBL1221E191,3:13:11 PM,1.41,3.04
PIID0524C129,3:13:06 PM,2.75,1
PIBL1221E182,3:12:58 PM,1.4,0.5
