isin,time,yield,vol
PIBL1221C095,3:59:40 PM,1.16,5.05
PIBD1027E617,3:59:31 PM,4.3,2
PIBL1221C095,3:59:19 PM,1.16,9.5
PIID0527L140,3:58:31 PM,4.4575,50
PIID0522L114,3:58:17 PM,2.3,5.45
PIBL1221E217,3:57:10 PM,1.45,2.43
PIID0527L140,3:56:39 PM,4.45,50
PIID0527L140,3:56:39 PM,4.45,50
PIBL1221B087,3:56:38 PM,1.15,396.977
PIBL1221E217,3:56:37 PM,1.445,10
PIBL1221C102,3:55:23 PM,1.15,2.3
PIBL1221E217,3:54:01 PM,1.45,3.04
PIID0527L140,3:53:45 PM,4.45,100
PIID0527L140,3:53:39 PM,4.45,100
PIBL1221B050,3:53:07 PM,1.08,2.01
PIID0525H130,3:51:54 PM,3.675,200
PIBL1221B050,3:49:15 PM,1.08,1.09
PIBL1221B050,3:49:14 PM,1.08,1
PIBL1221B050,3:48:31 PM,1.08,0.5
PIBL1221G288,3:48:15 PM,1.475,0.804
PIBL1221C095,3:47:26 PM,1.16,0.308
PIBL1221A042,3:44:33 PM,1.135,2.76
PIBL1221E208,3:43:05 PM,1.45,0.61
PIBD0522A747,3:42:21 PM,1.45,4.93
PIBL1221B087,3:42:12 PM,1.16,12.989
PIID0323B101,3:42:08 PM,2.225,1
PIBL1221C102,3:41:44 PM,1.15,0.701
PIBD0526D772,3:40:32 PM,4,1.99
PIBL1221B078,3:40:23 PM,1.16,0.321
PIBL1221C095,3:40:20 PM,1.16,1.514
PIBL1221F225,3:39:19 PM,1.41,3.06
PIBD0523C752,3:37:39 PM,2.45,4
PIBD0522A747,3:37:38 PM,1.6,1
PIBD0323I252,3:37:24 PM,2.73,55
PIBD1022G545,3:36:32 PM,1.625,2
PIID0522L114,3:36:10 PM,2.19,3.5
PIBL1221F225,3:34:18 PM,1.41,0.03
PIBL1221A042,3:32:06 PM,1.135,1.03
PIBL1221J409,3:30:26 PM,1.585,1
PIBD0522A747,3:30:04 PM,1.45,3.95
PIBD0522A747,3:29:51 PM,1.45,4.83
PIBD0522A747,3:29:50 PM,1.45,4.93
PIBL1221E191,3:29:39 PM,1.43,128.947
PIID0527L140,3:28:50 PM,4.4575,3
PIBL1221A042,3:27:30 PM,1.115,500
PIBL1221B078,3:26:52 PM,1.14,0.5
PIBD0526D772,3:26:48 PM,4,50
PIID0527L140,3:26:34 PM,4.45,23
PIBD0526D772,3:26:23 PM,4,50
PIBD0526D772,3:26:07 PM,4,100
PIBL1221B050,3:25:57 PM,1.08,0.52
PIID0527L140,3:25:51 PM,4.46,50
PIID0527L140,3:25:31 PM,4.45,100
PIID0527L140,3:24:57 PM,4.46,100
PIBL1221C102,3:24:40 PM,1.15,1.047
PIBL1221L488,3:23:55 PM,1.635,4.05
PIBL1221C102,3:23:25 PM,1.15,1.005
PIID0527L140,3:23:15 PM,4.45,50
PIID0527L140,3:23:09 PM,4.45,50
PIID0527L140,3:22:31 PM,4.45,50
PIID0527L140,3:21:53 PM,4.45,50
PIID0527L140,3:21:43 PM,4.46,100
PIBD0526D772,3:21:31 PM,4,100
PIBD0526D772,3:21:21 PM,4,50
PIID0527L140,3:21:14 PM,4.46,50
PIBD0526D772,3:20:57 PM,4,50
PIID0527L140,3:20:47 PM,4.46,100
PIID0527L140,3:20:41 PM,4.46,50
PIBD0526D772,3:20:38 PM,4.01,50
PIID0527L140,3:18:47 PM,4.46,50
PIID0527L140,3:18:17 PM,4.46,50
PIBL1221C095,3:16:57 PM,1.13,0.5
PIBL1221A042,3:15:49 PM,1.125,"1,000.00"
PIBL1221L488,3:15:48 PM,1.615,4.04
PIBL1221L488,3:15:47 PM,1.615,3.04
PIBL1221C102,3:15:13 PM,1.15,3
PIID0324C115,3:13:43 PM,2.79,60
PIBL1221L488,3:12:34 PM,1.62,1.1
PIBD2540I116,3:10:36 PM,4.99,2.66
PIBL1221E208,3:09:46 PM,1.45,1.028
PIID0527L140,3:09:40 PM,4.465,50
PIBL1221L488,3:08:38 PM,1.615,0.55
PIID0522L114,3:08:00 PM,2.25,5
PIBL1221A042,3:07:35 PM,1.035,16.708
PIID0323B101,3:07:15 PM,2.195,10
PIBL1221B050,3:06:55 PM,1.08,1.07
PIBL1221B069,3:06:38 PM,1.125,4.005
PIID0527L140,3:05:53 PM,4.4625,50
PIID0527L140,3:05:18 PM,4.4625,50
PIID0525H130,3:05:18 PM,3.75,50
PIID0323B101,3:04:57 PM,2.2,8
PIID0527L140,3:03:13 PM,4.465,270
PIID0527L140,3:02:59 PM,4.465,50
PIID0527L140,3:02:57 PM,4.465,50
PIID0527L140,3:02:22 PM,4.465,50
PIBL1221B069,3:02:15 PM,1.125,3.01
PIBL1221B050,3:02:12 PM,1.08,2
PIBL1221B050,3:02:03 PM,1.08,2
PIBL1221A033,3:01:17 PM,1.125,2.3
PIID0527L140,3:00:51 PM,4.465,150
PIBL1221C102,2:59:31 PM,1.15,2.752
PIBL1221L488,2:58:42 PM,1.62,3.03
PIBL1221L488,2:58:35 PM,1.62,1.01
PIBL1221C102,2:58:33 PM,1.15,4.075
PIID0324C115,2:58:18 PM,2.8,100
PIBL1221F225,2:58:11 PM,1.41,3.02
PIBL1221B069,2:57:58 PM,1.125,56.373
PIBL1221F225,2:57:52 PM,1.41,3.82
PIBL1221C095,2:57:41 PM,1.13,0.5
PIBL1221F225,2:57:38 PM,1.41,0.5
