isin,time,yield,vol
PIBL1221A015,2:33:43 PM,1.12,8.1676
PIBL1221E191,2:32:35 PM,1.425,4.099
PIBL1221D147,2:31:57 PM,1.395,1.009
PIBL1221K443,2:30:55 PM,1.605,3.235
PIBD0728D649,2:29:40 PM,4.07,300
PIBL1221A015,2:29:40 PM,1.125,16.55
PIBL1221B050,2:29:08 PM,1.1255,0.779
PIBL1221A015,2:29:06 PM,1.125,10.742
PIBL1220K463,2:28:35 PM,1.05,1
PIBL1221E182,2:28:34 PM,1.387,1.021
PIBL1220L505,2:28:30 PM,1.065,377.444
PIBL1221A024,2:27:54 PM,1.0895,0.7
PIBD0728D649,2:27:53 PM,4.07,100
PIBL1221K443,2:27:22 PM,1.605,1.048
PIBL1221B050,2:26:51 PM,1.1255,1.3
PIBL1221E217,2:26:49 PM,1.475,1.01
PIBL1221A042,2:26:01 PM,1.135,1.5
PIBL1221E217,2:25:48 PM,1.475,6.19
PIBL1221C120,2:25:46 PM,1.37,252.973
PIBL1221A033,2:25:26 PM,1.11,6
PIBL1221C102,2:25:24 PM,1.375,2
PIBL1221C102,2:25:22 PM,1.375,0.9
PIBL1221C102,2:25:20 PM,1.375,0.5
PIBL1221A042,2:24:37 PM,1.125,0.2
PIBL1221B050,2:23:39 PM,1.1255,0.313
PIBL1220L505,2:23:28 PM,1.065,377.444
PIBL1221B050,2:23:06 PM,1.1255,0.5
PIBL1221A024,2:23:05 PM,1.1,3
PIBD0728D649,2:23:04 PM,4.07,100
PIBL1221E182,2:22:43 PM,1.3875,21.44
PIBD0523C752,2:22:42 PM,2.175,3.85
PIBL1221D156,2:22:36 PM,1.385,12.002
PIBD0728D649,2:22:02 PM,4.07,2
PIBL1221J436,2:21:22 PM,1.6,5.25
PIBL1221B069,2:21:20 PM,1.175,30
PIBL1221A042,2:20:56 PM,1.13,10
PIBL1220L480,2:20:39 PM,1.125,43.02
PIBL1221A033,2:20:19 PM,1.12,0.5
PIBD0728H654,2:19:48 PM,4.14,100
PIBL1221E182,2:19:47 PM,1.3875,10.06
PIBL1221C095,2:19:34 PM,1.35,1
PIBL1221C095,2:19:33 PM,1.35,1
PIBL1220K463,2:19:32 PM,1.05,0.6
PIBD0728D649,2:19:29 PM,4.1,50
PIBD0728D649,2:19:24 PM,4.1,150
PIBL1221B050,2:18:55 PM,1.1255,1.109
PIBD0728D649,2:17:49 PM,4.05,5
PIBL1221B050,2:17:48 PM,1.1255,5.15
PIBL1221I357,2:17:28 PM,1.58,5.087
PIBL1221K443,2:17:26 PM,1.605,3
PIBL1221K443,2:17:25 PM,1.605,3
PIID0323B101,2:17:06 PM,2.075,7.73
PIBL1221B050,2:16:53 PM,1.1255,4
PIBL1221K443,2:16:07 PM,1.605,0.875
PIBL1221K443,2:16:00 PM,1.61,0.49
PIBL1221E182,2:15:20 PM,1.387,1
PIBL1221K443,2:15:06 PM,1.605,112.22
PIBL1221B069,2:14:18 PM,1.175,5
PIBL1221E191,2:14:14 PM,1.44,3.045
PIBL1221J427,2:13:29 PM,1.635,1.01
PIID0323B101,2:13:22 PM,2.08,3.98
PIBL1221B050,2:12:25 PM,1.1255,1
PIBL1221D156,2:11:40 PM,1.385,5.4
PIBL1221K443,2:11:06 PM,1.605,13.256
PIBL1221J409,2:10:51 PM,1.598,10.1
PIBD0522A747,2:10:09 PM,1.465,100
PIBL1221E182,2:09:11 PM,1.387,0.601
PIBD1027E617,2:08:30 PM,3.85,3
PIBL1220K463,2:08:06 PM,1.05,5
PIBL1220K463,2:07:05 PM,1.05,1.1
PIBL1221C102,2:06:24 PM,1.375,0.501
PIBL1221B050,2:06:17 PM,1.125,1.002
PIBL1221F225,2:05:50 PM,1.5,4
PIBL1221K443,2:05:11 PM,1.61,1.012
PIBL1221A042,2:05:08 PM,1.125,3
PIID0323B101,2:03:34 PM,2.09,1
PIBL1221B078,2:03:31 PM,1.175,12.7505
PIID0524C129,2:03:18 PM,2.52,2
PIBL1221C095,2:03:18 PM,1.36,1.39
PIBL1221C111,2:03:10 PM,1.375,2.3839
PIBD1031G662,2:03:02 PM,4.66,50
PIBL1221J427,2:02:58 PM,1.635,101.26
PIBL1221A033,2:02:52 PM,1.12,50
PIBL1221C095,2:02:17 PM,1.355,0.72
PIBL1221E182,2:02:02 PM,1.3875,5
PIBL1221E182,2:01:57 PM,1.3875,1
PIBL1221E182,2:01:55 PM,1.4,27.93
PIBL1221E182,2:01:54 PM,1.3875,2
PIBL1221E182,2:01:47 PM,1.3875,20
PIBL1221E182,2:01:42 PM,1.3875,6.04
PIBL1221K443,2:01:37 PM,1.61,6
PIBL1221B050,2:01:35 PM,1.135,21.14
PIBL1221K443,2:01:33 PM,1.61,1.02
PIBL1221K443,2:01:28 PM,1.61,2.02
PIBL1221B050,2:01:25 PM,1.135,5.0112
PIBL1221K443,2:01:24 PM,1.61,2
PIBL1220L499,2:01:24 PM,1.15,12
PIBL1221B050,2:01:07 PM,1.125,6.03
PIBL1221B050,2:01:05 PM,1.125,2.02
PIBL1221B050,2:01:04 PM,1.125,0.5
PIBL1221B050,2:01:02 PM,1.125,5.12
PIBL1221B050,2:00:56 PM,1.125,1
PIBL1221B050,2:00:55 PM,1.125,4.8
PIID0323B101,11:59:25 AM,2.09,4
PIBL1221A015,11:58:54 AM,1.09,1.005
PIBL1221A042,11:58:38 AM,1.135,40
PIBL1221E182,11:58:25 AM,1.4,1
PIBL1221C095,11:58:05 AM,1.3,7.8
PIBL1221A015,11:58:02 AM,1.12,20
PIBL1221D165,11:56:09 AM,1.395,12.685
PIBL1221C139,11:56:02 AM,1.38,7.281
PIBL1221A024,11:55:36 AM,1.1,0.6
PIBL1221B050,11:55:34 AM,1.135,10
PIBD0524J762,11:55:20 AM,2.705,15
PIBD0322G247,11:55:10 AM,1.525,20
PIBL1221B078,11:54:59 AM,1.19,11.729
PIBL1221J418,11:54:59 AM,1.5975,134
PIBL1221C095,11:54:52 AM,1.345,1.01
PIBL1221D174,11:54:48 AM,1.39,20.1
PIBL1221H312,11:54:38 AM,1.55,117
PIBL1221C102,11:54:19 AM,1.3,550
PIBL1221D156,11:54:12 AM,1.3895,50
PIBL1221A033,11:54:01 AM,1.1,137.153
PIBL1220K463,11:51:59 AM,1.04,27
PIBL1221A024,11:51:51 AM,1.0925,21.2269
PIBL1221A015,11:51:42 AM,1.09,7.055
PIBL1221C120,11:51:38 AM,1.365,50
PIID0323B101,11:51:37 AM,2.1,3
PIBL1221B050,11:51:20 AM,1.135,35.087
PIBL1220K454,11:51:18 AM,1.135,3
PIBD2540I116,11:51:04 AM,4.98,0.5
PIID0324C115,11:50:43 AM,2.43,15
PIBL1220K454,11:50:23 AM,1.135,200
PIBL1221B050,11:49:43 AM,1.135,2.509
PIBL1221A042,11:47:43 AM,1.125,2.011
PIBL1221D156,11:47:25 AM,1.398,10.044
PIBL1221C102,11:47:21 AM,1.305,550
PIBL1220K463,11:47:17 AM,1.04,30.01
PIBL1221B078,11:47:04 AM,1.19,1
PIBL1221J418,11:46:14 AM,1.6,8.09
PIBL1220K463,11:46:10 AM,1.04,105.7434
PIBL1220K463,11:46:03 AM,1.04,20.5
PIBL1221C120,11:45:31 AM,1.38,1
PIBL1221C120,11:45:30 AM,1.38,1
PIBL1221C120,11:45:28 AM,1.38,1
PIBL1220L505,11:44:36 AM,1.065,20
PIBL1221J418,11:43:40 AM,1.61,3.056
PIBL1221B069,11:43:26 AM,1.175,5.2
PIBL1221E208,11:42:47 AM,1.48,2
PIBD0526D772,11:42:34 AM,3.66,100
PIBL1221B069,11:42:27 AM,1.175,5.028
PIBL1221C120,11:42:25 AM,1.375,50.78
PIBL1220L505,11:41:45 AM,1.065,2
PIBL1221C102,11:41:19 AM,1.375,25
PIBL1221C120,11:39:48 AM,1.375,6.7
PIBL1221E182,11:39:45 AM,1.395,7.72
PIBL1221E182,11:39:18 AM,1.395,31.599
PIBL1221C111,11:39:10 AM,1.38,10
PIBL1221B078,11:38:50 AM,1.19,100
PIBL1221D165,11:37:51 AM,1.398,5.048
PIBL1220L505,11:37:31 AM,1.0625,2.001
PIBL1221C102,11:37:16 AM,1.375,0.5
PIBL1221C102,11:37:15 AM,1.375,0.5
PIBL1221C102,11:37:14 AM,1.375,0.68
PIBL1221C102,11:37:12 AM,1.375,0.73
PIBL1221C102,11:37:11 AM,1.375,2.05
PIID0525H130,11:37:11 AM,3.14,0.005
PIBL1220L499,11:36:21 AM,1.14,0.5
PIBL1221B078,11:36:07 AM,1.19,2.0083
PIBL1221B050,11:35:56 AM,1.1252,101.1
PIBL1221A033,11:35:13 AM,1.125,5.035
PIBL1221A033,11:34:15 AM,1.125,9.469
PIBL1221K443,11:34:13 AM,1.602,5.6
PIBL1221E182,11:34:01 AM,1.3875,10.8
PIBL1221C139,11:33:53 AM,1.385,16.402
PIBL1221A024,11:33:38 AM,1.0925,4.6
PIBL1221J436,11:33:25 AM,1.6,1.03
PIBD0526D772,11:33:17 AM,3.625,1
PIBL1221B050,11:33:11 AM,1.1325,235.26
PIBL1221A033,11:33:01 AM,1.12,6.452
PIBL1221B050,11:32:36 AM,1.1252,8
PIBL1221B050,11:32:30 AM,1.1255,32.54
PIBD1027E617,11:31:46 AM,3.875,50
PIBL1221C095,11:31:18 AM,1.3,5.2
PIBL1221B050,11:31:03 AM,1.1255,46.34
PIBL1221F234,11:30:16 AM,1.5,5.1
PIBL1221F234,11:30:15 AM,1.5,1
PIBD1031G662,11:30:02 AM,4.632,54.947
PIBL1221C111,11:29:56 AM,1.38,1
PIBD0322G247,11:29:35 AM,1.55,2.9
PIBL1221K443,11:29:09 AM,1.61,2.05
PIBL1221A033,11:29:08 AM,1.125,10
PIBL1221K443,11:29:05 AM,1.61,7.53
PIBL1220K463,11:29:05 AM,1.045,14.588
PIBL1221K443,11:29:01 AM,1.61,1
PIBL1220K463,11:28:56 AM,1.045,10
PIBL1221E182,11:28:46 AM,1.3875,47.6
PIBL1220K463,11:28:25 AM,1.045,20
PIBL1221D156,11:28:04 AM,1.3895,58
PIBL1220K463,11:27:59 AM,1.045,5
PIBL1220K463,11:27:46 AM,1.045,25.44
PIBL1221C120,11:27:24 AM,1.38,1.01
PIBL1221E182,11:26:55 AM,1.3875,5.03
PIBL1221E182,11:26:51 AM,1.3875,22.61
PIBL1221K443,11:26:45 AM,1.602,1.1
PIBL1221E191,11:26:30 AM,1.485,4.047
PIBL1221E182,11:25:22 AM,1.3875,3
PIBL1221E182,11:25:18 AM,1.3875,20.1
PIBL1221E182,11:25:13 AM,1.3875,7.03
PIBL1221E182,11:25:06 AM,1.3875,0.68
PIBL1221A042,11:24:12 AM,1.125,1.8
PIBL1221A042,11:24:11 AM,1.125,1.8
PIBL1221C095,11:23:59 AM,1.355,1.322
PIBL1221A033,11:23:59 AM,1.12,5
PIID0525H130,11:23:58 AM,3.12,3
PIBL1221E191,11:23:36 AM,1.485,5.094
PIBL1221E182,11:23:35 AM,1.4,5.24
PIBL1221H312,11:23:28 AM,1.55,25.3
PIBL1221B050,11:23:09 AM,1.125,188.5718
PIBL1221A042,11:22:37 AM,1.13,2.003
PIBL1221B050,11:22:20 AM,1.1255,5
PIBL1221B050,11:22:12 AM,1.1255,15.09
PIBL1221D165,11:21:55 AM,1.398,3.0153
PIBL1221B050,11:21:29 AM,1.1255,1
PIBL1221B050,11:21:26 AM,1.1255,20.3
PIBL1221B050,11:21:22 AM,1.1255,0.91
PIBL1221B050,11:21:19 AM,1.1255,3
PIBL1221B050,11:21:15 AM,1.1255,1.03
PIID0525H130,11:21:07 AM,3.085,11.454
PIBL1221A033,11:20:52 AM,1.12,1
PIBL1221A033,11:20:51 AM,1.12,1
PIBL1220K463,11:20:01 AM,1.045,8.502
PIBL1221A033,11:20:00 AM,1.12,6.811
PIBL1221A033,11:19:58 AM,1.12,14.81
PIBL1220K463,11:19:55 AM,1.045,4
PIBL1221B050,11:19:04 AM,1.1251,1.5
PIBL1221D147,11:19:03 AM,1.395,2
PIBL1221I357,11:18:43 AM,1.59,3.09
PIBL1221B050,11:18:41 AM,1.135,10.52
PIBL1221C111,11:18:39 AM,1.38,1.599
PIBL1221B050,11:18:09 AM,1.1255,14.25
PIBL1221B050,11:18:05 AM,1.1255,8.52
PIBL1221B050,11:18:01 AM,1.1255,9.95
PIBL1221B050,11:17:57 AM,1.1255,44.82
PIBL1221B050,11:17:52 AM,1.1255,2
PIBL1221E191,11:15:55 AM,1.485,10.46
PIBL1221C111,11:15:54 AM,1.38,0.504
PIBL1221F225,11:15:53 AM,1.5,0.503
PIBL1221G297,11:15:51 AM,1.565,1
PIBL1221K443,11:15:46 AM,1.61,5.362
PIBL1221E208,11:15:39 AM,1.48,100
PIBL1221B050,11:15:33 AM,1.1255,30.65
PIBL1221B050,11:15:28 AM,1.1255,4
PIBL1221B050,11:15:22 AM,1.1255,10.01
PIBL1221B050,11:15:17 AM,1.1255,0.6
PIBL1221A033,11:14:32 AM,1.12,13
PIBL1221A042,11:14:31 AM,1.125,2.004
PIBL1221A042,11:14:30 AM,1.125,2.004
PIBL1221H321,11:14:28 AM,1.575,5
PIBL1221E182,11:14:25 AM,1.387,41.2
PIBD0522A747,11:13:09 AM,1.465,60
PIBL1221B050,11:12:28 AM,1.1252,13.194
PIBL1221D165,11:12:15 AM,1.398,0.352
PIBD0322G247,11:11:31 AM,1.55,2.1
PIBL1221C120,11:11:06 AM,1.39,258.797
PIBD0723D588,11:10:59 AM,2.1,100
PIBL1221J427,11:10:32 AM,1.605,2
PIBL1221B078,11:10:30 AM,1.19,1
PIBD0323I252,11:10:27 AM,2.275,1.996
PIBL1221D174,11:10:21 AM,1.3875,0.57
PIBD0526D772,11:10:13 AM,3.66,50
PIBL1221B078,11:09:55 AM,1.175,9.2
PIBL1221G279,11:09:35 AM,1.525,0.522
PIBL1221D156,11:06:12 AM,1.385,0.953
PIBL1221E208,11:06:07 AM,1.48,1.2
PIBL1221J418,11:05:34 AM,1.595,2.02
PIBL1221D147,11:05:28 AM,1.375,5.02
PIBL1221A042,11:05:27 AM,1.1,2
PIBL1221A015,11:05:15 AM,1.125,25.035
PIBD0322G247,11:05:07 AM,1.575,2.9
PIBL1221E182,11:05:04 AM,1.387,1
PIBL1221D156,11:04:24 AM,1.398,4
PIBL1221C095,11:04:23 AM,1.355,6.06
PIBL1221C102,11:04:17 AM,1.375,0.5
PIID0525H130,11:03:09 AM,3.075,0.5
PIBL1221E191,11:03:07 AM,1.485,3.12
PIBL1221B050,11:02:21 AM,1.1251,2
PIBL1221D165,11:02:15 AM,1.398,1.379
PIBL1221K443,11:01:42 AM,1.605,4.8
PIBL1221C102,11:00:39 AM,1.38,1.249
PIBL1221D174,11:00:34 AM,1.3875,3
PIBL1221C102,11:00:19 AM,1.38,2.887
PIBL1220K463,10:59:41 AM,1.05,2
PIBL1221K443,10:59:33 AM,1.605,2
PIBL1221C111,10:58:58 AM,1.38,13.0691
PIBL1221C139,10:57:25 AM,1.38,0.502
PIBL1221F234,10:57:08 AM,1.5,30.9961
PIBL1221C111,10:56:58 AM,1.38,1.063
PIBL1221F261,10:55:57 AM,1.555,8
PIBL1221A015,10:55:49 AM,1.125,4
PIBL1221B050,10:55:42 AM,1.135,2
PIBD0725D618,10:54:40 AM,3.025,7.635
PIBL1221B050,10:54:17 AM,1.125,15
PIBL1221J427,10:53:49 AM,1.6055,2.038
PIBL1221C120,10:53:39 AM,1.38,444.88
PIBL1220K463,10:53:36 AM,1.05,1.001
PIBL1221A033,10:53:34 AM,1.1,11
PIBL1220K463,10:53:34 AM,1.05,1.6
PIBL1221E208,10:52:21 AM,1.48,50.3
PIBL1221J427,10:52:19 AM,1.605,2.892
PIBL1220K463,10:51:32 AM,1.05,3
PIBL1221A024,10:51:28 AM,1.1,10.019
PIBL1221A024,10:51:26 AM,1.1,5.009
PIBL1221A024,10:51:25 AM,1.1,4.007
PIBL1221A024,10:49:56 AM,1.0925,10.11
PIBL1220K454,10:49:14 AM,1.05,51.805
PIBL1221C095,10:48:02 AM,1.355,1
PIBL1221K443,10:47:38 AM,1.61,6.38
PIBL1221B069,10:47:02 AM,1.175,0.3
PIBL1221D156,10:46:42 AM,1.398,5
PIBL1221A024,10:46:41 AM,1.1,5.05
PIBL1221A024,10:46:40 AM,1.1,2.389
PIBL1221D156,10:46:38 AM,1.398,50
PIBL1221F234,10:46:07 AM,1.501,18.613
PIBL1220K454,10:45:58 AM,1.05,15.233
PIID0522L114,10:45:31 AM,1.95,14.7
PIBD0522A747,10:45:24 AM,1.475,250
PIID0324C115,10:45:07 AM,2.45,15
PIBL1221B050,10:44:57 AM,1.1252,9.058
PIBL1220K454,10:44:56 AM,1.05,16.157
PIBL1221A024,10:44:40 AM,1.13,0.205
PIBL1220K454,10:44:07 AM,1.05,7.905
PIBL1221E182,10:44:04 AM,1.3875,50.25
PIBL1221A015,10:43:17 AM,1.125,3.5
PIBL1221A024,10:43:14 AM,1.1,1
PIBL1221C111,10:43:09 AM,1.38,50
PIBL1221D156,10:43:07 AM,1.398,0.4
PIBL1221A033,10:43:06 AM,1.1,15.322
PIBL1221A042,10:42:23 AM,1.125,3.1
PIBL1221B050,10:41:35 AM,1.135,1
PIBL1221D156,10:41:34 AM,1.398,1.524
PIBL1221J418,10:41:19 AM,1.605,1.011
PIBL1221E182,10:40:29 AM,1.387,1.005
PIBD0526D772,10:39:39 AM,3.65,50
PIBL1221C120,10:39:30 AM,1.39,276.962
PIBL1220K463,10:39:18 AM,1.05,5.3
PIBL1221J427,10:38:50 AM,1.6055,2
PIBD0526D772,10:38:49 AM,3.65,50
PIBL1221A024,10:38:43 AM,1.1,0.5
PIBL1221C095,10:38:42 AM,1.355,2.3
PIBL1221E182,10:37:52 AM,1.387,1
PIBL1221J427,10:37:50 AM,1.6055,359.275
PIBD2026L139,10:37:42 AM,3.75,1
PIBL1221B050,10:37:29 AM,1.1252,5.067
PIBL1221A042,10:37:25 AM,1.125,100
PIBL1221A033,10:37:13 AM,1.125,150
PIBD0526D772,10:37:09 AM,3.64,50
PIBL1221B050,10:37:01 AM,1.1252,1.017
PIBL1221A024,10:36:54 AM,1.0925,5.327
PIBL1221A024,10:36:50 AM,1.085,64.368
PIBL1220L505,10:36:46 AM,1.035,5
PIBL1221B050,10:36:32 AM,1.135,0.5
PIBL1220K463,10:36:30 AM,1.05,50
PIBL1221J427,10:35:58 AM,1.605,5
PIBL1221B050,10:35:18 AM,1.135,1
PIBL1221B050,10:35:16 AM,1.135,0.7
PIBL1221E182,10:34:56 AM,1.387,0.6
PIBL1221E182,10:34:33 AM,1.387,0.502
PIBL1221E182,10:34:32 AM,1.387,0.502
PIBL1221A042,10:34:22 AM,1.15,1
PIBL1220K463,10:33:20 AM,1.05,6.5
PIBL1221B050,10:33:16 AM,1.1255,115.06
PIBL1221C102,10:32:51 AM,1.375,13.6
PIBL1220L505,10:32:18 AM,1.07,0.2
PIBL1221B050,10:31:55 AM,1.1252,15.4
PIBL1221D147,10:31:46 AM,1.395,205.5
PIBL1221C120,10:31:03 AM,1.38,500
PIBL1221B050,10:30:34 AM,1.135,12
PIBL1220K463,10:30:15 AM,1.05,30.008
PIBL1221E191,10:30:02 AM,1.485,1.052
PIBD0728D649,10:29:46 AM,4.025,19.44
PIBD0728D649,10:29:39 AM,4.025,7.25
PIBD0526D772,10:29:36 AM,3.625,100
PIBL1221F234,10:29:31 AM,1.5,2
PIBL1221B050,10:29:08 AM,1.1252,10.749
PIBD0526D772,10:29:07 AM,3.625,50
PIBL1221B078,10:28:20 AM,1.18,3.069
PIBL1221A015,10:28:02 AM,1.12,1
PIBL1221D174,10:27:47 AM,1.3875,3
