isin,time,yield,vol
PIID0324C115,11:29:33 AM,2.475,1.7
PIBL1221A033,11:29:27 AM,1.11,1
PIBL1220K463,11:28:20 AM,1.07,100
PIID0522L114,11:27:57 AM,2,1.5
PIID1026I057,11:27:52 AM,3.88,0.5
PIBL1221D147,11:27:09 AM,1.405,47.533
PIBL1221A024,11:26:36 AM,1.15,1.002
PIBL1221A015,11:26:09 AM,1.13,2.5
PIBL1221A033,11:25:41 AM,1.11,1.5
PIBL1221A033,11:25:37 AM,1.11,10
PIBL1221A033,11:25:29 AM,1.11,4.4
PIBD0526D772,11:25:09 AM,3.7575,6.45
PIBL1221C111,11:23:49 AM,1.395,1.506
PIBL1221A015,11:23:48 AM,1.13,3
PIID1023H046,11:23:43 AM,2.445,0.9
PIBL1221E191,11:22:05 AM,1.5,10.061
PIBD0728D649,11:19:44 AM,4.43,0.5
PIBL1221B069,11:19:21 AM,1.35,23
PIBL1221J427,11:18:57 AM,1.6025,9.2
PIBL1221J427,11:18:56 AM,1.6025,10
PIBD0526D772,11:18:35 AM,3.7535,100
PIBL1221D156,11:17:23 AM,1.391,11.62
PIBD0526D772,11:16:43 AM,3.7535,100
PIBD0526D772,11:16:28 AM,3.7535,100
PIBD0323I252,11:16:23 AM,2.35,10
PIBL1221A033,11:15:57 AM,1.111,35.84
PIBL1221I357,11:15:37 AM,1.58,1.736
PIBD0725D618,11:15:06 AM,3.4,250
PIBL1221J427,11:14:51 AM,1.6025,3.9
PIBL1220L499,11:14:36 AM,1.07,2.3
PIBL1221D174,11:13:45 AM,1.46,10
PIBL1221A033,11:13:32 AM,1.111,8.72
PIID0522L114,11:13:11 AM,2.05,1
PIBL1221J427,11:12:04 AM,1.6025,8
PIBD0526D772,11:11:19 AM,3.7575,50
PIBD0526D772,11:11:15 AM,3.7575,50
PIBL1221J427,11:10:53 AM,1.6025,2.02
PIBL1221J427,11:10:48 AM,1.6025,1
PIBL1221J427,11:10:42 AM,1.6025,2.04
PIBL1221A033,11:09:45 AM,1.11,7
PIBL1221A033,11:09:41 AM,1.111,6
PIBL1221D165,11:09:27 AM,1.3925,0.5
PIBL1221D165,11:09:23 AM,1.3925,0.6
PIBL1221D165,11:09:16 AM,1.3925,7.4
PIBL1221D165,11:08:48 AM,1.4,194.14
PIBL1221A033,11:07:31 AM,1.11,1.51
PIBL1221A033,11:05:54 AM,1.11,12.88
PIBL1221A033,11:05:51 AM,1.11,0.5
PIBL1221A033,11:05:47 AM,1.11,5.04
PIBL1221A033,11:05:43 AM,1.11,1.02
PIBL1221A033,11:05:39 AM,1.11,1.54
PIID0323B101,11:04:44 AM,2.125,0.2
PIBL1221F243,11:04:17 AM,1.525,37.45
PIBL1221A024,11:00:23 AM,1.125,100
PIBD0522A747,10:59:14 AM,1.46,123.96
