isin,time,yield,vol
PIID0324C115,3:35:51 PM,2.85,0.165
PIBL1221K452,3:35:21 PM,1.611,5.064
PIBL1221K452,3:34:03 PM,1.611,2.5
PIBL1221B078,3:33:28 PM,1.165,2
PIBL1221B078,3:33:15 PM,1.165,2.45
PIBL1221B078,3:33:10 PM,1.165,2.01
PIBL1221K452,3:33:09 PM,1.611,8
PIBD0526D772,3:33:08 PM,4.375,2
PIBL1221B078,3:30:18 PM,1.15,20
PIID1023H046,3:29:41 PM,2.6,5.8
PIBL1221B078,3:28:56 PM,1.1525,20
PIBL1221K461,3:28:30 PM,1.61,0.405
PIBL1221K461,3:28:29 PM,1.61,10
PIBL1221E208,3:27:01 PM,1.425,0.5
PIBL1221E208,3:26:51 PM,1.425,2.854
PIBD1029A644,3:23:59 PM,4.9,9.5
PIID2032C014,3:22:53 PM,5.3,0.5
PIBD0728H654,3:21:25 PM,4.79,2.1
PIBL1221B078,3:20:55 PM,1.155,23.226
PIBL1221K461,3:19:48 PM,1.61,0.538
PIID0524C129,3:19:47 PM,2.95,115.8
PIID0524C129,3:19:41 PM,2.95,12.7
PIBL1221B069,3:18:58 PM,1.14,8.098
PIBL1221E191,3:18:53 PM,1.42,3
PIBL1221A015,3:18:01 PM,1.125,25
PIBD0526D772,3:16:57 PM,4.39,150
PIBD0526D772,3:15:44 PM,4.39,100
PIBL1221B069,3:15:12 PM,1.14,7.5
PIBD1030G655,3:12:35 PM,5,4.5
PIBL1221B078,3:08:56 PM,1.15,2
PIBL1221B078,3:08:52 PM,1.15,4.09
PIBL1221B078,3:08:47 PM,1.15,9.1
PIBL1221B078,3:08:40 PM,1.15,35.96
PIBL1221E208,3:08:35 PM,1.425,4.01
PIID0323B101,3:08:33 PM,2.2,0.3003
PIBL1221E208,3:08:29 PM,1.425,2.02
PIBL1221E208,3:08:24 PM,1.425,4.72
PIBL1221K461,3:08:20 PM,1.6105,8.6
PIBL1221K461,3:08:15 PM,1.6105,0.5
PIBL1221K452,3:06:05 PM,1.61,0.204
PIBL1221E182,3:04:54 PM,1.41,5
PIBL1221A033,3:03:10 PM,1.1,2.8
PIBL1221A033,3:02:46 PM,1.1,2.8
PIBL1221C102,3:02:23 PM,1.3,1.156
PIBL1221F243,3:01:20 PM,1.575,1
PIBL1221C102,2:59:26 PM,1.3,10.272
PIBD0526D772,2:58:36 PM,4.37,6
PIBL1221K461,2:58:23 PM,1.61,0.202
PIBL1221E208,2:53:51 PM,1.425,0.704
PIBD0526D772,2:53:19 PM,4.375,50
PIBD0522A747,2:52:55 PM,1.48,4.64
PIBD0522A747,2:52:50 PM,1.48,4.94
PIBD0522A747,2:52:43 PM,1.48,6
PIBD1031G662,2:52:39 PM,5.125,100
PIBD1031G662,2:52:23 PM,5.125,100
PIBD1031G662,2:51:36 PM,5.125,100
PIBD0526D772,2:51:11 PM,4.3275,116.2
PIBD0526D772,2:49:51 PM,4.375,50
PIBD0526D772,2:48:22 PM,4.32,0.15
PIBD0526D772,2:48:05 PM,4.35,50
PIBD0526D772,2:48:03 PM,4.34,50
PIBL1221K452,2:47:04 PM,1.605,11.62
PIID0522L114,2:46:22 PM,2.09,2.45
PIBL1221K461,2:45:46 PM,1.5,1.11
PIBL1221B050,2:45:39 PM,1.1,6.207
PIBL1221E208,2:44:54 PM,1.425,5
PIBD0526D772,2:44:39 PM,4.34,50
PIBL1221A042,2:43:58 PM,1.135,15
PIBL1221B050,2:43:51 PM,1.14,6.5
PIBL1221K461,2:43:19 PM,1.61,3.5
PIBD0526D772,2:43:13 PM,4.34,50
PIBL1221E217,2:42:54 PM,1.425,1
PIBL0621F030,2:42:54 PM,1.065,10.02
