isin,time,yield,vol
PIID0527L140,11:58:05 AM,4.57,50
PIID0527L140,11:58:04 AM,4.57,200
PIID0527L140,11:58:02 AM,4.57,50
PIBL1221B050,11:57:29 AM,1.13,1
PIBL1221L488,11:57:21 AM,1.62,15
PIID0527L140,11:57:21 AM,4.57,200
PIBL1221L488,11:57:15 AM,1.62,1.02
PIBL1221L488,11:57:10 AM,1.62,13
PIID0527L140,11:56:59 AM,4.57,100
PIID0527L140,11:56:34 AM,4.625,229.4
PIBL1221F225,11:56:16 AM,1.44,1.03
PIBL1221F225,11:56:09 AM,1.44,5.03
PIID0527L140,11:56:05 AM,4.625,0.2
PIBL1221F225,11:56:03 AM,1.44,3.01
PIID0527L140,11:55:59 AM,4.625,0.2
PIID0527L140,11:55:54 AM,4.625,0.2
PIID0527L140,11:55:47 AM,4.625,0.25
PIID0527L140,11:55:41 AM,4.625,0.25
PIID0522L114,11:55:29 AM,2.15,1.98
PIID0527L140,11:55:26 AM,4.625,0.28
PIID0527L140,11:55:20 AM,4.625,0.3
PIID0527L140,11:55:11 AM,4.625,0.4
PIBL1221C095,11:55:08 AM,1.16,2.02
PIBL1221C095,11:55:02 AM,1.16,9.02
PIID0527L140,11:54:59 AM,4.625,0.4
PIBL1221C095,11:54:56 AM,1.16,5.01
PIBL1221G288,11:54:52 AM,1.501,1
PIBL1221F225,11:54:50 AM,1.44,8.05
PIID0527L140,11:54:48 AM,4.625,0.5
PIBL1221F225,11:54:45 AM,1.44,2
PIID0527L140,11:54:38 AM,4.625,0.5
PIID0527L140,11:54:33 AM,4.575,50
PIID0527L140,11:54:29 AM,4.625,0.5
PIID0527L140,11:54:18 AM,4.5,60
PIID0527L140,11:54:15 AM,4.625,0.5
PIID0527L140,11:54:02 AM,4.625,0.5
PIID0527L140,11:53:13 AM,4.575,50
PIID0527L140,11:51:28 AM,4.55,10
PIBL1221B087,11:50:27 AM,1.15,1.011
PIBL1221A042,11:49:40 AM,1.1525,20
PIBL1221L488,11:47:21 AM,1.62,10.26
PIBL1221C095,11:46:37 AM,1.16,3.011
PIID1023H046,11:46:32 AM,3,30
PIBL1221B069,11:44:21 AM,1.141,15.023
PIBL1221F225,11:42:57 AM,1.4451,20.105
PIBL1221B069,11:39:57 AM,1.14,0.457
PIBL1221C095,11:38:49 AM,1.165,6.012
PIBL1221L488,11:38:48 AM,1.615,1.13
PIBL1221E191,11:38:33 AM,1.44,0.729
PIBL1221C095,11:38:14 AM,1.165,3.298
PIBL1221C095,11:37:51 AM,1.16,2.06
PIBL1221B078,11:36:11 AM,1.19,9.49
PIID0324C115,11:35:38 AM,2.94,0.015
PIID0527L140,11:35:09 AM,4.625,10
PIBL1221B069,11:35:00 AM,1.14,3.004
PIBL1221B069,11:34:59 AM,1.14,5.007
PIBL1221F234,11:34:07 AM,1.4,0.5
PIID0524C129,11:34:03 AM,2.945,47
PIID0527L140,11:32:46 AM,4.5,5
PIBL1221F225,11:31:26 AM,1.445,1.621
PIBL1221F225,11:31:05 AM,1.445,26.6
PIBL1221C095,11:29:26 AM,1.165,55.5
PIID0527L140,11:29:16 AM,4.45,50
PIBL1221I393,11:29:04 AM,1.55,7
PIID0524C129,11:28:03 AM,2.945,15
PIBL1221D156,11:27:44 AM,1.37,1.5
PIID0527L140,11:26:36 AM,4.545,50
PIID0323B101,11:26:27 AM,2.22,0.15
PIBL1221F225,11:25:53 AM,1.445,4.76
PIID0527L140,11:25:46 AM,4.55,50
PIID0527L140,11:25:23 AM,4.55,100
PIID0527L140,11:25:22 AM,4.55,50
PIID0527L140,11:25:19 AM,4.55,50
PIID0527L140,11:25:14 AM,4.55,50
PIID0527L140,11:25:02 AM,4.55,50
PIID0527L140,11:25:02 AM,4.55,100
PIID0527L140,11:24:57 AM,4.55,50
PIID0527L140,11:24:51 AM,4.54,100
PIID0527L140,11:24:16 AM,4.55,50
PIBL1221D174,11:23:11 AM,1.41,1.054
PIBL1221A033,11:22:04 AM,1.124,18.3
PIBL1221E208,11:22:00 AM,1.445,2.007
PIBL1221A024,11:21:38 AM,1.05,17.41
PIBL1221G288,11:21:30 AM,1.475,7.54
PIBL1221F225,11:21:28 AM,1.445,0.8
PIBL1221A042,11:20:45 AM,1.14,2.132
PIBL1221A042,11:20:02 AM,1.14,10
PIBL1221K461,11:19:51 AM,1.61,3
PIBL1221F225,11:18:50 AM,1.4675,1.8
PIBL1221A042,11:18:37 AM,1.14,2.132
PIBL1221C095,11:18:37 AM,1.16,5
PIBL1221C095,11:18:22 AM,1.16,8
PIBL1221C095,11:18:05 AM,1.16,4
PIBD0723D588,11:17:46 AM,2.3,300
PIBL1221L488,11:16:55 AM,1.615,20
PIBL1221B050,11:15:52 AM,1.13,7
PIBL1221A042,11:15:41 AM,1.14,10
PIID0527L140,11:15:17 AM,4.495,2.5
PIID0522L114,11:14:40 AM,2.1,0.1
PIBL1221F225,11:13:36 AM,1.445,45.15
PIID0527L140,11:13:21 AM,4.535,50
PIID0525H130,11:13:00 AM,3.6,50
PIBL1221C095,11:12:38 AM,1.165,15
PIBD0726B627,11:11:40 AM,3.975,1
PIBL1221L488,11:11:18 AM,1.62,3.06
PIBD0724D595,11:10:58 AM,2.875,11.6
PIID0525H130,11:10:54 AM,3.6,50
PIBL1221C095,11:10:43 AM,1.1651,1.5
PIBD1031G662,11:10:43 AM,4.9,50
PIBL1221F225,11:10:36 AM,1.4675,0.6
PIID0525H130,11:10:28 AM,3.6,200
PIID0525H130,11:10:19 AM,3.6,50
PIBL1221K461,11:10:17 AM,1.616,20
PIID0522L114,11:10:11 AM,2.15,440
PIID0522L114,11:10:10 AM,2.15,300
PIBD1022L585,11:10:09 AM,2.175,350
PIBL1221B087,11:10:08 AM,1.165,0.532
PIID0522L114,11:10:07 AM,2.15,360
PIID0525H130,11:10:03 AM,3.6,50
PIBD2535L086,11:09:50 AM,5.2491,0.18
PIID0324C115,11:09:45 AM,2.85,1.5
PIBL1221B050,11:08:56 AM,1.13,10
PIBL1221F225,11:08:52 AM,1.445,1
PIID0324C115,11:07:54 AM,2.85,20
PIID0527L140,11:06:43 AM,4.52,55
PIBL1221C095,11:06:16 AM,1.1651,5.02
PIID0527L140,11:05:36 AM,4.525,50
PIID0527L140,11:05:31 AM,4.525,50
PIBL1221C095,11:05:20 AM,1.1651,2
PIBL1221C095,11:05:15 AM,1.1651,2
PIBL1221C095,11:05:07 AM,1.1651,27.34
PIBL1221F225,11:05:04 AM,1.445,0.31
PIBL1221C095,11:05:02 AM,1.1651,17
PIBL1221C095,11:04:52 AM,1.1651,14.8
PIID0527L140,11:04:45 AM,4.525,50
PIID0527L140,11:04:44 AM,4.525,50
PIID0527L140,11:04:39 AM,4.525,50
PIID0527L140,11:04:35 AM,4.525,50
PIID0527L140,11:04:20 AM,4.525,50
PIID0525H130,11:04:07 AM,3.5975,30
PIBL1221F225,11:04:00 AM,1.445,52.5
PIID0527L140,11:03:35 AM,4.495,3
PIBD0726B627,11:03:24 AM,4.1,80
PIBD1027E617,11:03:18 AM,4.3,3
PIBD0726B627,11:02:17 AM,3.975,7
PIBL1221A042,11:01:28 AM,1.18,106.59
PIBL1221D156,11:01:26 AM,1.37,2.207
PIBL1221B050,11:00:39 AM,1.135,25
PIBL1221B050,11:00:01 AM,1.13,1.5
PIBL1221A042,10:59:55 AM,1.18,106.59
PIBL1221E208,10:59:35 AM,1.445,5.208
PIBL1221C095,10:57:46 AM,1.165,100
PIBL1221B087,10:56:36 AM,1.16,1
PIID0527L140,10:56:13 AM,4.5,100
PIBL1221B069,10:55:42 AM,1.145,150
PIBL1221B087,10:55:13 AM,1.15,2.055
PIBL1221A015,10:54:46 AM,1.075,100
PIID0527L140,10:53:48 AM,4.505,47.712
PIID0527L140,10:53:43 AM,4.5,50
PIID0324C115,10:53:27 AM,2.89,150
PIBL1221B069,10:52:37 AM,1.175,10
PIBL1221B050,10:52:32 AM,1.13,3.1
PIID0527L140,10:52:04 AM,4.5,100
PIBL1221B069,10:52:01 AM,1.14,5.051
PIID0527L140,10:51:46 AM,4.5,30
PIBL1221F225,10:50:46 AM,1.445,0.223
PIBL1221B069,10:50:45 AM,1.14,0.5
PIID0527L140,10:50:39 AM,4.5,50
PIBL1221F225,10:48:29 AM,1.445,0.48
PIID0527L140,10:48:13 AM,4.5,50
PIID0527L140,10:47:59 AM,4.5,21.25
PIID0527L140,10:47:39 AM,4.5,100
PIBL1221L488,10:47:16 AM,1.615,1
PIID0527L140,10:47:14 AM,4.5,50
PIID0527L140,10:47:13 AM,4.5,100
PIID0527L140,10:46:53 AM,4.5,500
PIBL1221F225,10:46:00 AM,1.445,1.708
PIBL1221B087,10:45:59 AM,1.15,100
PIID0527L140,10:45:59 AM,4.48,3
PIID0527L140,10:45:52 AM,4.49,50
PIID0527L140,10:45:27 AM,4.5,50
