isin,time,yield,vol
PIBD0323I252,3:59:28 PM,2.1,2.9
PIBL1221D165,3:58:41 PM,1.405,500
PIBD1031G662,3:57:26 PM,4.9,50
PIBD0728D649,3:54:36 PM,4.4,50
PIBD1031G662,3:54:34 PM,4.9025,50
PIBD0728D649,3:54:34 PM,4.4,100
PIBD0728D649,3:54:16 PM,4.4,50
PIBD1031G662,3:52:09 PM,4.9125,50
PIBL1221C102,3:51:24 PM,1.306,500
PIBD0728D649,3:45:26 PM,4.375,50
PIBL1221E182,3:42:04 PM,1.4,2
PIID2537J015,3:36:42 PM,5.075,13
PIBD0728D649,3:36:35 PM,4.375,20
PIBD0728D649,3:36:12 PM,4.3745,20
PIID0525H130,3:34:49 PM,3.35,0.005
PIBL1221K443,3:31:26 PM,1.615,20.63
PIBL1221B078,3:28:02 PM,1.2,0.503
PIBL1220L505,3:28:01 PM,1.075,0.4
PIBD1030G655,3:27:23 PM,4.75,0.01
PIBL1221K443,3:26:44 PM,1.615,0.2
PIBL1221K443,3:26:38 PM,1.615,1.2
PIBD0728D649,3:22:53 PM,4.35,150
PIBL1221A033,3:21:43 PM,1.125,1.041
PIID2537J015,3:18:35 PM,5.05,6.05
PIBL1221G288,3:16:26 PM,1.555,100
PIBL1221G297,3:16:25 PM,1.555,100
PIBD0526D772,3:15:51 PM,4.175,5
PIBL1221G279,3:15:41 PM,1.555,97.761
PIBD0526D772,3:13:25 PM,4.185,150
PIBD0526D772,3:12:53 PM,4.185,150
PIBL1221H312,3:12:50 PM,1.56,63.681
PIBD0526D772,3:11:57 PM,4.185,50
PIBL1221E208,3:11:40 PM,1.465,500
PIBL1221C120,3:10:57 PM,1.3725,200
PIBD0526D772,3:10:44 PM,4.185,200
PIBL1221C095,3:10:32 PM,1.305,200
PIBL1221C120,3:10:05 PM,1.3725,200
PIBL1221C095,3:10:00 PM,1.305,200
PIBD0526D772,3:09:45 PM,4.185,50
PIBL1221K443,3:08:23 PM,1.61,1.53
PIBL1221K443,3:08:20 PM,1.61,2
PIBL1221A024,3:07:32 PM,1.12,10.01
PIBL1220L505,3:06:56 PM,1.075,5
PIBL1221E182,3:06:49 PM,1.4,1
PIBL1221E182,3:06:44 PM,1.4,2
PIBL1220L499,3:06:26 PM,1.085,50
PIBL1221B050,3:05:49 PM,1.13,5.01
PIBL1221B050,3:05:40 PM,1.13,0.5
PIBL1221B050,3:05:33 PM,1.13,34.12
PIBL1221B050,3:05:26 PM,1.13,2.16
PIBL1221B050,3:05:17 PM,1.13,1.75
PIBL1221B050,3:05:11 PM,1.13,7.04
PIBL1221A024,3:05:08 PM,1.1,6.42
PIBD1028C635,3:03:53 PM,4.45,0.01
PIBD1029A644,3:03:51 PM,4.7,0.02
PIBD0526D772,3:03:39 PM,4.185,50
PIBL1221B078,3:02:24 PM,1.15,4.511
PIBL1221E182,3:02:10 PM,1.39,1.4
PIBD0526D772,3:00:46 PM,4.185,50
PIBD0526D772,2:59:55 PM,4.185,50
PIBL1221A042,2:59:53 PM,1.125,1.5
PIBL1220K472,2:59:00 PM,1.0585,60
PIBL1221D165,2:52:05 PM,1.395,3.51
PIID0525H130,2:51:52 PM,3.3,50
PIBL1221A033,2:49:09 PM,1.125,2.7
PIID1023H046,2:48:58 PM,2.55,0.25
PIBL1221J418,2:47:14 PM,1.605,0.2
PIBL1221B078,2:46:23 PM,1.18,2.01
PIBL1221C120,2:46:21 PM,1.37,0.5
