isin,time,yield,vol
PIBD1031G662,3:59:05 PM,5,0.1
PIBL1221C102,3:58:23 PM,1.3,40
PIID2537J015,3:58:09 PM,5.15,0.3
PIBD1024H595,3:55:53 PM,3.465,0.284563
PIBL1221E191,3:54:41 PM,1.43,5
PIID0324C115,3:53:27 PM,2.845,1
PIID0525H130,3:52:57 PM,3.44,3.5
PIBL1221E217,3:51:16 PM,1.475,8.05
PIBL1221B087,3:51:12 PM,1.1655,2
PIBD0728H654,3:50:44 PM,4.5,50
PIBD0728H654,3:50:37 PM,4.51,60
PIBD0728H654,3:50:07 PM,4.52,30
PIBD0728H654,3:50:01 PM,4.55,2.5
PIBD0728H654,3:49:57 PM,4.55,2.5
PIID2537J015,3:48:09 PM,5.09,6.926
PIBD0726B627,3:45:55 PM,4.15,4.1395
PIBD1031G662,3:44:07 PM,4.95,100
PIBL0621F021,3:43:41 PM,1.1,33.55
PIBD0728D649,3:42:11 PM,4.43,2.487
PIBD1022G545,3:39:29 PM,1.45,21
PIBL1221A015,3:38:05 PM,1.075,600
PIBL1221A015,3:37:29 PM,1.095,600
PIID0524C129,3:37:06 PM,2.875,2
PIID0323B101,3:37:00 PM,2.175,6
PIBD0522A747,3:32:06 PM,1.48,2.95
PIBD0725D618,3:31:15 PM,3.455,2
PIBL1221C139,3:29:50 PM,1.32,50
PIBL1221A015,3:28:51 PM,1.075,30
PIBL1221A015,3:28:35 PM,1.095,100
PIBL1221E217,3:28:24 PM,1.44,0.312
PIID0522L114,3:27:55 PM,2.099,15
PIID1023H046,3:27:50 PM,2.799,7.234
PIBL1221F252,3:26:10 PM,1.48,20
PIID0324C115,3:26:04 PM,2.825,2.86
PIID2032C014,3:24:03 PM,5.05,0.1
PIID0324C115,3:23:57 PM,2.825,2.53
PIBL1221K461,3:21:31 PM,1.63,110
PIID1023H046,3:20:55 PM,2.815,5
PIBL1221A024,3:20:19 PM,1.1,0.32
PIBL1221K470,3:18:52 PM,1.615,7.59
PIBL1221B078,3:18:51 PM,1.155,42
PIBL1221K470,3:18:50 PM,1.615,1.01
PIBL1221E217,3:17:14 PM,1.475,1
PIBL1221E217,3:17:08 PM,1.475,10.19
PIBL1221E217,3:16:34 PM,1.475,3.59
PIBL1221K470,3:16:34 PM,1.615,3
PIBL1221E217,3:16:30 PM,1.475,7.54
PIBL1221E217,3:16:22 PM,1.475,4.24
PIBL1221E217,3:16:16 PM,1.475,5.29
PIBL1221E217,3:16:12 PM,1.475,15.07
PIBL1221G304,3:16:08 PM,1.475,0.25
PIBD0524J762,3:16:02 PM,3.2,11.3
PIID0522L114,3:15:19 PM,2.1,41
PIBL1221B078,3:14:35 PM,1.16,7.15
PIBL1221B087,3:13:51 PM,1.1655,0.65
PIID0324C115,3:12:33 PM,2.895,19.3
PIBD1022L585,3:12:32 PM,2.105,2
PIID0525H130,3:12:26 PM,3.4475,13.6
PIBD1031G662,3:11:30 PM,4.985,47
PIBL1221B087,3:11:27 PM,1.178,500
PIBD1031G662,3:10:15 PM,4.985,162
PIBD1031G662,3:09:52 PM,4.985,171
PIBD1031G662,3:09:49 PM,4.985,25
PIBD0526D772,3:09:01 PM,4.2,50
PIID0324C115,3:08:27 PM,2.9,100
PIBD1027E617,3:07:46 PM,4.35,0.03
PIID0324C115,3:07:37 PM,2.9,50
PIID0324C115,3:05:53 PM,2.895,50
PIBL1221B078,3:05:45 PM,1.16,0.509
PIBL1221K470,3:05:33 PM,1.615,205
PIBL1221K470,3:05:24 PM,1.615,50
PIBL1221C102,3:04:52 PM,1.29,3.282
PIBL1221K470,3:04:38 PM,1.615,50
PIBL1221E217,3:04:19 PM,1.44,2.566
PIBL1221B078,3:04:08 PM,1.16,400
PIBD1028C635,3:03:58 PM,4.5,50.115
PIBL1221B087,3:01:21 PM,1.1775,600
PIBL1221K461,3:01:05 PM,1.64,100
PIBL1221C095,2:59:10 PM,1.2,1.5
PIBL1221E217,2:57:24 PM,1.44,2.5
PIBD1024H595,2:55:51 PM,3.28,30
PIBD1022G545,2:53:56 PM,1.5,100
PIBL1221K461,2:52:55 PM,1.5,5
PIBL1221F252,2:52:09 PM,1.48,3.23
PIID0522L114,2:51:43 PM,2.1,15
PIBL1221C139,2:51:25 PM,1.32,2.013
PIID0522L114,2:51:19 PM,2.1,25.2
PIID0522L114,2:50:47 PM,2.1,4
PIBL0621F030,2:50:14 PM,1.06,10.016
PIBL1221B078,2:50:13 PM,1.155,14
PIBL1221B087,2:49:32 PM,1.165,3.018
PIBL1221K470,2:48:54 PM,1.62,14
PIBL1221C120,2:48:48 PM,1.3,27.409
PIBL1221A015,2:48:47 PM,1.1,3.01
PIBD0526D772,2:47:33 PM,4.2,50
PIBL1221B078,2:46:53 PM,1.165,10.116
PIBD0526D772,2:46:35 PM,4.2,50
PIBD0526D772,2:46:34 PM,4.2,50
PIBL1221D174,2:46:33 PM,1.405,0.305
PIBD0526D772,2:46:13 PM,4.2,100
PIBL1221H349,2:46:11 PM,1.575,1.008
PIBL1221E208,2:46:10 PM,1.445,180
PIBL1221B087,2:45:56 PM,1.1655,213.39
PIBL1221B087,2:44:59 PM,1.225,0.46
PIID0323B101,2:44:27 PM,2.165,1.8
PIBD0526D772,2:44:17 PM,4.2,50
PIID1023H046,2:44:00 PM,2.8,0.5
PIBL1221B087,2:42:07 PM,1.1625,10
PIBL1221C111,2:40:44 PM,1.325,0.9
PIBL1221A024,2:40:22 PM,1.15,21
PIBL1221B087,2:39:44 PM,1.165,4.436
PIBL1221B087,2:39:26 PM,1.165,1.664
PIBL1221E191,2:39:11 PM,1.43,5.157
PIBL1221C111,2:38:59 PM,1.325,5
PIBL1221K461,2:38:58 PM,1.625,0.35
PIBD0522A747,2:38:49 PM,1.575,2
PIBL1221E217,2:37:53 PM,1.44,1.033
PIBL0621F030,2:37:34 PM,1.06,600
PIBL1221I357,2:37:29 PM,1.5,1.312
PIBL1221E217,2:37:05 PM,1.475,5.02
PIID0324C115,2:36:32 PM,2.895,3
PIID0323B101,2:36:10 PM,2.165,63.8
PIBL0621F030,2:35:56 PM,1.06,12.081
PIID0324C115,2:35:42 PM,2.88,8
PIBL0621F030,2:35:14 PM,1.06,10.929
PIBL1221K470,2:34:58 PM,1.615,2.024
