isin,time,yield,vol
PIBL1221J418,11:29:34 AM,1.615,29.058
PIBL1221C111,11:29:29 AM,1.1,0.5
PIID0527L140,11:29:23 AM,4.075,100
PIBL1221J409,11:29:13 AM,1.615,18.0457
PIBL1221F234,11:28:57 AM,1.36,0.103
PIBL1221F243,11:28:39 AM,1.35,3.5704
PIBD0728D649,11:28:34 AM,4.17,100
PIBL1221J427,11:28:34 AM,1.615,27.041
PIBL1221F243,11:28:32 AM,1.3755,1
PIBL0621F030,11:28:28 AM,0.925,15.65
PIBL1221C095,11:28:05 AM,1.075,50
PIBL1221A042,11:27:57 AM,1.035,0.5
PIBL1221A042,11:27:56 AM,1.035,100
PIBL1221C102,11:27:53 AM,1.125,0.703
PIBD1029A644,11:27:50 AM,4.56,200
PIBL1221E182,11:27:49 AM,1.3,7
PIBL1221C120,11:27:10 AM,1.12,100
PIBD1029A644,11:27:03 AM,4.43,3
PIID1023H046,11:26:24 AM,2.95,0.05
PIBD1029A644,11:26:16 AM,4.43,10
PIBD0522A747,11:25:25 AM,1.4,10
PIBL1221E217,11:25:07 AM,1.33,29.13
PIBL1221C102,11:24:40 AM,1.125,0.652
PIBL1221L503,11:24:38 AM,1.63,5.06
PIBD1022G545,11:23:43 AM,1.45,60
PIBD0728D649,11:23:25 AM,4.175,4.36
PIID0527L140,11:22:06 AM,4.07,100
PIBL1221K461,11:21:19 AM,1.625,10.167
PIBL1221C102,11:20:01 AM,1.125,1.503
PIBD1031G662,11:19:51 AM,4.65,47.59
PIBL1221A042,11:19:38 AM,1.035,5.004
PIBL1221A042,11:19:37 AM,1.035,10.008
PIBD1031G662,11:19:21 AM,4.56,50
PIBL1221J436,11:19:12 AM,1.56,200
PIBL1221D165,11:19:05 AM,1.125,150
PIBL1221J436,11:18:58 AM,1.56,50
PIBD1031G662,11:17:51 AM,4.595,3
PIBL1221B078,11:17:39 AM,1.075,2.002
PIID0527L140,11:17:14 AM,4.07,50
PIBL1221F243,11:15:49 AM,1.325,2.11
PIBL1221F243,11:15:44 AM,1.325,4.3
PIBL1221F243,11:15:37 AM,1.325,2.01
PIBL1221F243,11:15:30 AM,1.325,2.69
PIBL1221F243,11:15:22 AM,1.325,34.29
PIBL1221L503,11:15:15 AM,1.63,12.28
PIBL1221L503,11:15:03 AM,1.63,1.01
PIBL1221L503,11:14:56 AM,1.63,4.05
PIBL1221C095,11:14:41 AM,1.08,1
PIBL1221A042,11:14:40 AM,1.04,300
PIBL1221C111,11:14:13 AM,1.1,1.5
PIID0527L140,11:12:48 AM,4.07,50
PIBL1221F243,11:12:44 AM,1.325,2.6
PIBL1221A042,11:12:30 AM,1.035,1
PIBL1221F243,11:12:24 AM,1.325,0.5
PIBL1221F243,11:12:06 AM,1.3755,21.211
PIBL1221F243,11:11:43 AM,1.3755,26.704
PIID0527L140,11:11:28 AM,4.07,50
PIID0527L140,11:11:04 AM,4.07,50
PIBD2540I116,11:09:33 AM,4.94,4
PIBL1221E191,11:09:12 AM,1.31,100
PIBL1221E182,11:08:35 AM,1.3,100
PIBL1221F225,11:08:06 AM,1.375,0.565
PIBL1221F261,11:08:02 AM,1.425,1.88
PIBL1221E182,11:07:56 AM,1.3,100
PIBL1221E191,11:07:55 AM,1.31,100
PIBL1221C111,11:07:10 AM,1.125,1.016
PIID0527L140,11:06:09 AM,4.0675,10
PIID0527L140,11:05:06 AM,4.06,100
PIBD0526D772,11:04:30 AM,3.57,20
PIID0522L114,11:04:25 AM,2.1,2
PIBL1221E208,11:03:33 AM,1.33,100
PIBD1031G662,11:03:10 AM,4.615,3
PIBL1221E191,11:02:58 AM,1.31,200
PIBL1221E182,11:02:49 AM,1.3,200
PIBL1221E191,11:02:34 AM,1.31,200
PIBL1221C111,11:02:26 AM,1.1,5.022
PIBD1031G662,11:02:15 AM,4.575,50
PIID0527L140,11:02:13 AM,4.065,50
PIBL1221E182,11:02:12 AM,1.3,200
PIBD0526D772,11:01:20 AM,3.6,50
PIBL1221L503,11:00:39 AM,1.625,0.5
PIBL1221C111,10:59:39 AM,1.1,0.3
PIBL1221B050,10:58:20 AM,1.08,1.502
PIBL1221C120,10:57:19 AM,1.15,0.5
PIBL1221E191,10:57:12 AM,1.32,15.119
PIBL1221E208,10:57:02 AM,1.35,23.2
PIBL1221L497,10:57:00 AM,1.625,1
PIID2537J015,10:55:56 AM,4.95,1
PIID0525H130,10:55:48 AM,3.49,2
PIBL1221E182,10:55:34 AM,1.315,88
PIID0522L114,10:54:22 AM,2.195,3
PIID0527L140,10:53:04 AM,4.065,50
PIID0527L140,10:52:59 AM,4.05,50
PIBL1221F225,10:52:56 AM,1.3,100.89
PIBL1221C102,10:52:21 AM,1.125,1
PIBL1221C102,10:52:00 AM,1.125,1
PIID0527L140,10:50:42 AM,4.06,100
PIBL1221I375,10:50:07 AM,1.575,50
PIBL1221I384,10:49:58 AM,1.575,59.52
PIBD0526D772,10:49:22 AM,3.6,100
PIBD0526D772,10:48:43 AM,3.6,100
PIBL1221A042,10:48:39 AM,1.055,500
PIBD0526D772,10:47:53 AM,3.6,100
PIID0527L140,10:47:35 AM,4.065,100
PIBL1221C111,10:47:20 AM,1.1,1.502
PIBL1221I375,10:46:39 AM,1.525,15
PIBD0526D772,10:46:20 AM,3.6,100
PIBD0526D772,10:46:17 AM,3.6,100
PIBL1221C111,10:45:45 AM,1.125,2.705
PIBL1221C111,10:44:54 AM,1.1,0.5
PIBL1221L503,10:44:46 AM,1.625,1
PIBL1221L503,10:44:46 AM,1.625,0.208
PIBL1221L503,10:44:44 AM,1.625,5.058
PIBL1221I384,10:42:21 AM,1.55,7.3
PIBL1221A042,10:41:39 AM,1.035,10.018
PIID0527L140,10:41:14 AM,4.055,500
PIID0527L140,10:41:01 AM,4.055,50
PIID0527L140,10:40:35 AM,4.055,50
PIID0527L140,10:40:04 AM,4.05,50
PIBD0728H654,10:39:22 AM,4.2,50
PIBD1031G662,10:38:59 AM,4.625,50
PIID0527L140,10:38:40 AM,4.055,100
PIID0527L140,10:38:37 AM,4.05,100
PIBD0728D649,10:38:21 AM,4.175,50
PIBL1221F243,10:38:20 AM,1.36,6.281
PIBL1221A042,10:38:13 AM,1.035,4
PIBL1221A042,10:38:12 AM,1.035,2.5
PIID0527L140,10:37:41 AM,4.05,250
PIBL1221B050,10:37:23 AM,1.05,7.5
PIID0527L140,10:37:17 AM,4.05,50
PIBL1221L503,10:37:04 AM,1.63,2
PIID0527L140,10:36:46 AM,4.065,50
PIID0527L140,10:36:33 AM,4.065,100
PIBD1031G662,10:36:18 AM,4.6,50
PIID0527L140,10:35:50 AM,4.08,50
PIBD1031G662,10:35:49 AM,4.6,50
PIID0527L140,10:35:26 AM,4.08,50
PIBL1221C102,10:35:10 AM,1.125,50.305
PIBL1221C095,10:34:21 AM,1.125,20.135
PIBD0522A747,10:33:21 AM,1.4,3
PIID0527L140,10:33:12 AM,4.05,500
PIBL1221B078,10:32:47 AM,1.06,0.5
PIBL1221B078,10:32:45 AM,1.06,0.5
PIBL1221A042,10:32:43 AM,1.035,1.001
PIBL1221A042,10:32:39 AM,1.035,1
PIBL1221K461,10:32:27 AM,1.62,5.125
PIID0525H130,10:32:10 AM,3.4,50
PIBL1221F234,10:31:24 AM,1.36,50
PIID0527L140,10:31:15 AM,4.075,50
PIBL1221F243,10:31:15 AM,1.36,50
PIID0527L140,10:31:13 AM,4.075,50
PIBL1221C111,10:30:47 AM,1.1,4
PIID0527L140,10:30:43 AM,4.065,100
PIBL1221D156,10:30:31 AM,1.1505,1.61
PIID0527L140,10:30:15 AM,4.06,50
PIID0527L140,10:29:56 AM,4.08,200
PIBL1221A042,10:29:49 AM,1.055,5
PIBL1221C111,10:29:37 AM,1.1,4.739
PIBD0726B627,10:29:30 AM,3.73,16.02
PIBL1221E217,10:29:29 AM,1.36,30
PIID0527L140,10:28:42 AM,4.065,50
PIID0527L140,10:28:26 AM,4.07,50
PIBL1221C111,10:28:25 AM,1.1,2
PIID0527L140,10:28:21 AM,4.075,50
PIID0527L140,10:27:46 AM,4.09,100
PIID0527L140,10:27:36 AM,4.075,50
PIID0527L140,10:27:36 AM,4.08,50
PIID0527L140,10:24:49 AM,4.08,50
PIBL1221H312,10:23:43 AM,1.45,2
PIBL1221J436,10:23:30 AM,1.575,20
PIID0527L140,10:23:28 AM,4.08,50
PIBL1221C095,10:23:17 AM,1.125,30.051
PIID0527L140,10:23:05 AM,4.08,50
PIBL1221A042,10:23:05 AM,1.04,300
PIBL1221C102,10:22:47 AM,1.125,2.01
PIID0527L140,10:22:35 AM,4.08,50
PIID0527L140,10:22:07 AM,4.09,50
PIID0527L140,10:22:04 AM,4.08,50
PIID0527L140,10:21:55 AM,4.08,50
PIBL1221F243,10:21:13 AM,1.36,1.156
PIBL1221B078,10:21:12 AM,1.06,0.601
PIBL1221B050,10:20:48 AM,1.05,37.53
PIID0527L140,10:20:09 AM,4.09,100
PIBL1221A042,10:19:56 AM,1.035,1
PIID0527L140,10:19:46 AM,4.09,200
PIID0527L140,10:19:27 AM,4.085,50
PIID0527L140,10:19:05 AM,4.09,50
PIID0527L140,10:18:58 AM,4.09,50
PIID0527L140,10:18:40 AM,4.09,50
PIBL1221F243,10:18:37 AM,1.3755,2.543
PIBL1221L503,10:15:58 AM,1.63,5.055
PIID0527L140,10:15:53 AM,4.1,50
PIBL1221E191,10:15:47 AM,1.32,5.136
PIBL1221A042,10:14:19 AM,1.045,3.146
PIBL1221C111,10:12:08 AM,1.12,12
PIBL1221L503,10:11:57 AM,1.63,2
PIBL1221F243,10:11:48 AM,1.325,2
PIBL1221F243,10:11:38 AM,1.325,1.01
PIBL1221F243,10:11:14 AM,1.325,1
PIID1023H046,10:11:12 AM,2.775,10.689
PIBL1221C111,10:10:46 AM,1.1,100
PIBL1221F243,10:10:41 AM,1.325,2.04
PIBD0523C752,10:10:27 AM,2.25,20.561
PIBL1221F243,10:10:26 AM,1.325,10.25
PIBL1221F243,10:10:11 AM,1.325,1.6
PIBL1221C111,10:09:34 AM,1.035,4.52
PIBL1221E217,10:09:28 AM,1.36,13.9
PIBL1221C111,10:09:20 AM,1.035,10.02
PIBL1221C111,10:09:12 AM,1.035,4
PIBL1221D165,10:08:27 AM,1.2,0.55
PIBL1221E217,10:08:18 AM,1.36,1.33
PIBL1221E191,10:07:33 AM,1.32,400
PIBL1221C111,10:07:21 AM,1.1,1.5
PIBL1221G297,10:07:02 AM,1.4,2
PIID2537J015,10:06:33 AM,4.885,20
PIBL1221E191,10:06:28 AM,1.32,150
PIBL1221C111,10:06:03 AM,1.125,133.08
PIBD2039A232,10:05:52 AM,4.91,20
PIBL1221F243,10:05:38 AM,1.36,27.512
PIBL1221A042,10:04:11 AM,1.035,2.202
PIBL1221A042,10:04:03 AM,1.035,10
PIBL1221B069,10:02:53 AM,1.066,14
PIBL1221L497,10:02:36 AM,1.625,0.5
PIBL1221F234,10:00:35 AM,1.38,0.87
PIBD2540I116,9:58:26 AM,4.955,29
PIBL1221C111,9:58:00 AM,1.11,26.759
PIBL1221B050,9:57:18 AM,1.05,0.7
PIBL1221A042,9:55:51 AM,1.05,100.085
PIBD2033C206,9:55:23 AM,5.15,0.65
PIBL1221B069,9:54:51 AM,1.095,0.14
PIBL1221C111,9:53:17 AM,1.1,13.119
PIBL1221C111,9:53:16 AM,1.1,20.117
PIBL1221C111,9:53:15 AM,1.1,20.117
PIBL1221C111,9:52:28 AM,1.1,1.051
PIID1023H046,9:51:58 AM,2.75,20.38
PIBD1031G662,9:49:42 AM,4.71,604.7
PIBD2540I116,9:48:36 AM,4.98,20
PIBL1221C095,9:48:04 AM,1.125,5.009
PIBD0522A747,9:47:27 AM,1.45,4.939
PIBL1221C095,9:47:03 AM,1.08,2
PIBL1221C095,9:46:26 AM,1.125,1.671
PIBL1221L503,9:43:33 AM,1.625,9
PIBL1221L503,9:43:07 AM,1.625,2
PIBD2540I116,9:42:17 AM,4.95,25
PIBL1221B069,9:39:30 AM,1.07,20.124
PIBL1221F225,9:38:47 AM,1.375,1.5
PIBL1221F234,9:38:08 AM,1.38,0.302
PIBL1221A042,9:36:11 AM,1.035,1
PIBL1221B078,9:35:48 AM,1.065,100
PIBL1221B050,9:34:36 AM,1.065,8.008
PIBL1221B078,9:34:18 AM,1.065,100
PIBL1221B078,9:33:54 AM,1.065,200
PIBL1221B078,9:31:01 AM,1.075,50
PIBL1221B078,9:30:37 AM,1.075,50
PIBL1221C095,9:29:38 AM,1.125,5.075
PIBL1221C111,9:29:21 AM,1.1275,11.458
PIBL1221C102,9:29:05 AM,1.1275,1.213
PIBL1221C095,9:28:56 AM,1.125,10.579
PIBL1221C095,9:28:55 AM,1.125,2.075
PIBD1029A644,9:26:07 AM,4.475,0.2
PIBL1221B069,9:23:47 AM,1.066,2.646
PIBD0723D588,9:23:38 AM,2.225,5
PIBL1221B069,9:17:52 AM,1.065,169.5
PIBL1221C111,9:14:36 AM,1.1,10.57
PIBL1221L503,9:03:38 AM,1.63,16.777
PIBD1031G662,8:47:05 AM,4.69,50
PIID0527L140,8:45:57 AM,4.1325,50
PIBD0526D772,8:42:49 AM,3.66,50
PIID0527L140,8:42:31 AM,4.125,50
PIID0527L140,8:41:15 AM,4.13,100
PIBD0526D772,8:40:28 AM,3.66,100
PIBD0526D772,8:37:34 AM,3.658,50
PIID0527L140,8:37:08 AM,4.135,50
PIID0527L140,8:36:27 AM,4.135,200
PIID0527L140,8:35:01 AM,4.125,50
PIID0527L140,8:34:43 AM,4.13,100
PIBL1221K452,8:33:52 AM,1.55,0.1
PIID0527L140,8:33:07 AM,4.13,50
