isin,time,yield,vol
PIBD2022J033,10:16:47 AM,1.9305,50
PIID1026I057,10:09:36 AM,4.55,1
PIBD1025I608,10:09:32 AM,3.9,1
PIBD1031G662,10:09:27 AM,5.23,3.2
PIBD1029A644,10:08:13 AM,4.525,30
PIBL1221B069,10:07:56 AM,1.135,0.501
PIBL1221D165,10:05:23 AM,1.4,25
PIBL1221E182,10:02:01 AM,1.4125,10.103
PIBL1221C102,10:00:03 AM,1.31,2.512
PIBL1221A033,9:58:46 AM,1.1,0.301
PIBL1221B069,9:58:45 AM,1.14,4.3
PIBL1221B069,9:58:44 AM,1.14,1
PIBL1221K452,9:58:39 AM,1.6105,1
PIBL1221K452,9:58:34 AM,1.6105,0.5
PIBD1029A644,9:57:08 AM,4.55,50
PIBD1029A644,9:53:14 AM,4.55,50
PIBL1221C102,9:45:44 AM,1.3,10.03
PIBL1221K452,9:34:04 AM,1.61,3
PIBL1221K452,9:33:01 AM,1.61,0.81
PIBL1221K452,9:33:00 AM,1.61,0.51
PIBD0522A747,9:31:01 AM,1.5,12.5
PIBL1221K452,9:24:06 AM,1.61,75
PIBL1221K452,9:23:18 AM,1.525,75
PIBD1021K551,9:12:42 AM,1.15,0.73
PIID0525H130,8:41:01 AM,3.7,2
PIID0525H130,8:33:10 AM,4.025,30
PIBD0322G247,8:32:37 AM,1.6,7.4
